5514
5514
5522
[0, 0, 1, 1000, 0, 0.0, 1.0, 0.5416666666666666]
Iteration 1, loss = 0.61661663
Iteration 818, loss = 0.42537714
Iteration 819, loss = 0.42201987
Iteration 820, loss = 0.42279343
Iteration 821, loss = 0.42226014
Iteration 822, loss = 0.42347536
Iteration 823, loss = 0.42241544
Iteration 824, loss = 0.42323487
Iteration 825, loss = 0.42062880
Iteration 826, loss = 0.42412605
Iteration 827, loss = 0.42431873
Iteration 828, loss = 0.42211788
Iteration 829, loss = 0.42231562
Iteration 830, loss = 0.42388754
Iteration 831, loss = 0.42182977
Iteration 832, loss = 0.42247879
Iteration 833, loss = 0.42243867
Iteration 834, loss = 0.42316589
Iteration 835, loss = 0.42440798
Iteration 836, loss = 0.42294016
Iteration 837, loss = 0.42322341
Iteration 838, loss = 0.42535989
Iteration 839, loss = 0.42173420
Iteration 840, loss = 0.42086602
Iteration 841, loss = 0.42394350
Iteration 842, loss = 0.42066686
Iteration 843, loss = 0.42360239
Iteration 844, loss = 0.42417775
Iteration 845, loss = 0.42151702
Iteration 846, loss = 0.42200859
Iteration 847, loss = 0.42293978
Iteration 848, loss = 0.42340362
Iteration 849, loss = 0.42149297
Iteration 850, loss = 0.42224603
Iteration 851, loss = 0.42178129
Iteration 852, loss = 0.42336861
Iteration 853, loss = 0.42412694
Iteration 854, loss = 0.42196985
Iteration 855, loss = 0.42142652
Iteration 856, loss = 0.42200421
Iteration 857, loss = 0.42178267
Iteration 858, loss = 0.42104958
Iteration 859, loss = 0.42435561
Iteration 860, loss = 0.42390160
Iteration 861, loss = 0.42391439
Iteration 862, loss = 0.42023985
Iteration 863, loss = 0.42118376
Iteration 864, loss = 0.42114099
Iteration 865, loss = 0.42090254
Iteration 866, loss = 0.42119045
Iteration 867, loss = 0.42121004
Iteration 868, loss = 0.42537659
Iteration 869, loss = 0.42308915
Iteration 870, loss = 0.42094720
Iteration 871, loss = 0.42507017
Iteration 872, loss = 0.42310944
Iteration 873, loss = 0.42062392
Iteration 874, loss = 0.41983246
Iteration 875, loss = 0.42124440
Iteration 876, loss = 0.42328863
Iteration 877, loss = 0.42438337
Iteration 878, loss = 0.42294173
Iteration 879, loss = 0.42267543
Iteration 880, loss = 0.42153301
Iteration 881, loss = 0.42607845
Iteration 882, loss = 0.42080810
Iteration 883, loss = 0.42290526
Iteration 884, loss = 0.42287781
Iteration 885, loss = 0.42137449
Iteration 886, loss = 0.42185340
Iteration 887, loss = 0.42008779
Iteration 888, loss = 0.42167941
Iteration 889, loss = 0.42077056
Iteration 890, loss = 0.42028987
Iteration 891, loss = 0.42139085
Iteration 892, loss = 0.42016637
Iteration 893, loss = 0.42246562
Iteration 894, loss = 0.41983320
Iteration 895, loss = 0.42388280
Iteration 896, loss = 0.42112135
Iteration 897, loss = 0.42373467
Iteration 898, loss = 0.42201348
Iteration 899, loss = 0.42459021
Iteration 900, loss = 0.42207494
Iteration 901, loss = 0.42127213
Iteration 902, loss = 0.42064520
Iteration 903, loss = 0.41958461
Iteration 904, loss = 0.41941735
Iteration 905, loss = 0.42086215
Iteration 906, loss = 0.41988553
Iteration 907, loss = 0.41936695
Iteration 908, loss = 0.42017236
Iteration 909, loss = 0.41999960
Iteration 910, loss = 0.42081431
Iteration 911, loss = 0.41938343
Iteration 912, loss = 0.41980209
Iteration 913, loss = 0.41982088
Iteration 914, loss = 0.42181860
Iteration 915, loss = 0.42095774
Iteration 916, loss = 0.42064119
Iteration 917, loss = 0.42112604
Iteration 918, loss = 0.42138441
Iteration 919, loss = 0.42075993
Iteration 920, loss = 0.42369081
Iteration 921, loss = 0.42091952
Iteration 922, loss = 0.42339980
Iteration 923, loss = 0.42050861
Iteration 924, loss = 0.41878280
Iteration 925, loss = 0.42146208
Iteration 926, loss = 0.42082932
Iteration 927, loss = 0.42053399
Iteration 928, loss = 0.42011463
Iteration 929, loss = 0.41987460
Iteration 930, loss = 0.42014058
Iteration 931, loss = 0.42217426
Iteration 932, loss = 0.42044069
Iteration 933, loss = 0.42442520
Iteration 934, loss = 0.41921491
Iteration 935, loss = 0.42141040
Iteration 936, loss = 0.42090132
Iteration 937, loss = 0.42070335
Iteration 938, loss = 0.42017117
Iteration 939, loss = 0.42288711
Iteration 940, loss = 0.41948838
Iteration 941, loss = 0.42151361
Iteration 942, loss = 0.42241837
Iteration 943, loss = 0.41975596
Iteration 944, loss = 0.41837032
Iteration 945, loss = 0.41977409
Iteration 946, loss = 0.41959290
Iteration 947, loss = 0.42071289
Iteration 948, loss = 0.41779129
Iteration 949, loss = 0.42550657
Iteration 950, loss = 0.42127080
Iteration 951, loss = 0.41744394
Iteration 952, loss = 0.41854150
Iteration 953, loss = 0.41963132
Iteration 954, loss = 0.42145182
Iteration 955, loss = 0.42140609
Iteration 956, loss = 0.41881439
Iteration 957, loss = 0.41941264
Iteration 958, loss = 0.42116505
Iteration 959, loss = 0.41971451
Iteration 960, loss = 0.41852935
Iteration 961, loss = 0.41947681
Iteration 962, loss = 0.42107001
Iteration 963, loss = 0.42057094
Iteration 964, loss = 0.41852938
Iteration 965, loss = 0.41902131
Iteration 966, loss = 0.41936301
Iteration 967, loss = 0.41918870
Iteration 968, loss = 0.42020838
Iteration 969, loss = 0.41808019
Iteration 970, loss = 0.41880189
Iteration 971, loss = 0.42061560
Iteration 972, loss = 0.42127764
Iteration 973, loss = 0.41988211
Iteration 974, loss = 0.41888215
Iteration 975, loss = 0.41967760
Iteration 976, loss = 0.41776808
Iteration 977, loss = 0.41742163
Iteration 978, loss = 0.42114831
Iteration 979, loss = 0.41726766
Iteration 980, loss = 0.41878241
Iteration 981, loss = 0.41855782
Iteration 982, loss = 0.41922798
Iteration 983, loss = 0.42200905
Iteration 984, loss = 0.41917031
Iteration 985, loss = 0.42056396
Iteration 986, loss = 0.41756180
Iteration 987, loss = 0.41954706
Iteration 988, loss = 0.42056842
Iteration 989, loss = 0.42012176
Iteration 990, loss = 0.42069396
Iteration 991, loss = 0.41922106
Iteration 992, loss = 0.41988149
Iteration 993, loss = 0.41672060
Iteration 994, loss = 0.41770927
Iteration 995, loss = 0.42122435
Iteration 996, loss = 0.41981268
Iteration 997, loss = 0.41603702
Iteration 998, loss = 0.41720124
Iteration 999, loss = 0.41782953
Iteration 1000, loss = 0.42171461
Iteration 1001, loss = 0.41828589
Iteration 1002, loss = 0.41943754
Iteration 1003, loss = 0.41585336
Iteration 1004, loss = 0.41645445
Iteration 1005, loss = 0.41747799
Iteration 1006, loss = 0.42230817
Iteration 1007, loss = 0.41984467
Iteration 1008, loss = 0.41926882
Iteration 1009, loss = 0.41884319
Iteration 1010, loss = 0.41802814
Iteration 1011, loss = 0.41658816
Iteration 1012, loss = 0.41740296
Iteration 1013, loss = 0.41952046
Iteration 1014, loss = 0.41959465
Iteration 1015, loss = 0.41830082
Iteration 1016, loss = 0.41845391
Iteration 1017, loss = 0.42019842
Iteration 1018, loss = 0.42218961
Iteration 1019, loss = 0.41896174
Iteration 1020, loss = 0.41957744
Iteration 1021, loss = 0.41961852
Iteration 1022, loss = 0.41666619
Iteration 1023, loss = 0.41761391
Iteration 1024, loss = 0.42230409
Iteration 1025, loss = 0.42149999
Iteration 1026, loss = 0.41769815
Iteration 1027, loss = 0.41756037
Iteration 1028, loss = 0.41859625
Iteration 1029, loss = 0.41873447
Iteration 1030, loss = 0.41842481
Iteration 1031, loss = 0.41876179
Iteration 1032, loss = 0.41712340
Iteration 1033, loss = 0.41840254
Iteration 1034, loss = 0.41710784
Iteration 1035, loss = 0.41705920
Iteration 1036, loss = 0.41777585
Iteration 1037, loss = 0.41636289
Iteration 1038, loss = 0.41735626
Iteration 1039, loss = 0.42012575
Iteration 1040, loss = 0.41866353
Iteration 1041, loss = 0.41638325
Iteration 1042, loss = 0.41558048
Iteration 1043, loss = 0.41519387
Iteration 1044, loss = 0.41973671
Iteration 1045, loss = 0.41517609
Iteration 1046, loss = 0.41931248
Iteration 1047, loss = 0.41887313
Iteration 1048, loss = 0.41692688
Iteration 1049, loss = 0.41617140
Iteration 1050, loss = 0.41717678
Iteration 1051, loss = 0.41975869
Iteration 1052, loss = 0.41651212
Iteration 1053, loss = 0.41586789
Iteration 1054, loss = 0.42032158
Iteration 1055, loss = 0.41717096
Iteration 1056, loss = 0.41651432
Iteration 1057, loss = 0.41891760
Iteration 1058, loss = 0.41792642
Iteration 1059, loss = 0.41785850
Iteration 1060, loss = 0.41868572
Iteration 1061, loss = 0.41677019
Iteration 1062, loss = 0.41529179
Iteration 1063, loss = 0.41544281
Iteration 1064, loss = 0.41570863
Iteration 1065, loss = 0.41871831
Iteration 1066, loss = 0.41845865
Iteration 1067, loss = 0.41898317
Iteration 1068, loss = 0.41603299
Iteration 1069, loss = 0.41692550
Iteration 1070, loss = 0.41686932
Iteration 1071, loss = 0.41573526
Iteration 1072, loss = 0.42009968
Iteration 1073, loss = 0.41681116
Iteration 1074, loss = 0.41689296
Iteration 1075, loss = 0.41872274
Iteration 1076, loss = 0.41607251
Iteration 1077, loss = 0.41778743
Iteration 1078, loss = 0.41587872
Iteration 1079, loss = 0.41676796
Iteration 1080, loss = 0.41670102
Iteration 1081, loss = 0.41837040
Iteration 1082, loss = 0.41544981
Iteration 1083, loss = 0.41490425
Iteration 1084, loss = 0.41572797
Iteration 1085, loss = 0.41564476
Iteration 1086, loss = 0.41636764
Iteration 1087, loss = 0.41632487
Iteration 1088, loss = 0.41565525
Iteration 1089, loss = 0.41434931
Iteration 1090, loss = 0.41985621
Iteration 1091, loss = 0.41741178
Iteration 1092, loss = 0.41478552
Iteration 1093, loss = 0.41654224
Iteration 1094, loss = 0.41758775
Iteration 1095, loss = 0.41625901
Iteration 1096, loss = 0.41940155
Iteration 1097, loss = 0.41572825
Iteration 1098, loss = 0.41718149
Iteration 1099, loss = 0.41604179
Iteration 1100, loss = 0.41720124
Iteration 1101, loss = 0.41720344
Iteration 1102, loss = 0.41690427
Iteration 1103, loss = 0.41765397
Iteration 1104, loss = 0.41663401
Iteration 1105, loss = 0.41567163
Iteration 1106, loss = 0.41404890
Iteration 1107, loss = 0.41537232
Iteration 1108, loss = 0.41580939
Iteration 1109, loss = 0.41671941
Iteration 1110, loss = 0.41419547
Iteration 1111, loss = 0.41797779
Iteration 1112, loss = 0.41640524
Iteration 1113, loss = 0.41654987
Iteration 1114, loss = 0.41557195
Iteration 1115, loss = 0.42158906
Iteration 1116, loss = 0.41371243
Iteration 1117, loss = 0.41559236
Iteration 1118, loss = 0.41638361
Iteration 1119, loss = 0.41793275
Iteration 1120, loss = 0.41362237
Iteration 1121, loss = 0.41383795
Iteration 1122, loss = 0.41375471
Iteration 1123, loss = 0.41459234
Iteration 1124, loss = 0.41460174
Iteration 1125, loss = 0.41543725
Iteration 1126, loss = 0.41623411
Iteration 1127, loss = 0.41493145
Iteration 1128, loss = 0.41687379
Iteration 1129, loss = 0.41413402
Iteration 1130, loss = 0.41421795
Iteration 1131, loss = 0.41338780
Iteration 1132, loss = 0.41438898
Iteration 1133, loss = 0.41497681
Iteration 1134, loss = 0.41524928
Iteration 1135, loss = 0.41420534
Iteration 1136, loss = 0.41527483
Iteration 1137, loss = 0.41687762
Iteration 1138, loss = 0.41788845
Iteration 1139, loss = 0.41630101
Iteration 1140, loss = 0.41400091
Iteration 1141, loss = 0.41626575
Iteration 1142, loss = 0.41427645
Iteration 1143, loss = 0.41789613
Iteration 1144, loss = 0.41673949
Iteration 1145, loss = 0.41511426
Iteration 1146, loss = 0.41510765
Iteration 1147, loss = 0.41657718
Iteration 1148, loss = 0.41560241
Iteration 1149, loss = 0.41752892
Iteration 1150, loss = 0.41521189
Iteration 1151, loss = 0.41610322
Iteration 1152, loss = 0.41506583
Iteration 1153, loss = 0.41556281
Iteration 1154, loss = 0.41610565
Iteration 1155, loss = 0.41462459
Iteration 1156, loss = 0.41628254
Iteration 1157, loss = 0.41625157
Iteration 1158, loss = 0.41243991
Iteration 1159, loss = 0.41335324
Iteration 1160, loss = 0.41424410
Iteration 1161, loss = 0.41543772
Iteration 1162, loss = 0.41532712
Iteration 1163, loss = 0.41508641
Iteration 1164, loss = 0.41622690
Iteration 1165, loss = 0.41439145
Iteration 1166, loss = 0.41733230
Iteration 1167, loss = 0.41497110
Iteration 1168, loss = 0.41477812
Iteration 1169, loss = 0.41245394
Iteration 1170, loss = 0.41345755
Iteration 1171, loss = 0.41445329
Iteration 1172, loss = 0.41328361
Iteration 1173, loss = 0.41370701
Iteration 1174, loss = 0.41636245
Iteration 1175, loss = 0.41399352
Iteration 1176, loss = 0.41655497
Iteration 1177, loss = 0.41423599
Iteration 1178, loss = 0.41536201
Iteration 1179, loss = 0.41577469
Iteration 1180, loss = 0.41434051
Iteration 1181, loss = 0.41383003
Iteration 1182, loss = 0.41660971
Iteration 1183, loss = 0.41494117
Iteration 1184, loss = 0.41661329
Iteration 1185, loss = 0.41435937
Iteration 1186, loss = 0.41515432
Iteration 1187, loss = 0.41729856
Iteration 1188, loss = 0.41393563
Iteration 1189, loss = 0.41348674
Iteration 1190, loss = 0.41660682
Iteration 1191, loss = 0.41555150
Iteration 1192, loss = 0.41628081
Iteration 1193, loss = 0.41226502
Iteration 1194, loss = 0.41433631
Iteration 1195, loss = 0.41473897
Iteration 1196, loss = 0.41472417
Iteration 1197, loss = 0.41652690
Iteration 1198, loss = 0.41697626
Iteration 1199, loss = 0.41833136
Iteration 1200, loss = 0.41324156
Iteration 1201, loss = 0.41568965
Iteration 1202, loss = 0.41450980
Iteration 1203, loss = 0.41346890
Iteration 1204, loss = 0.41514791
Iteration 1205, loss = 0.41523991
Iteration 1206, loss = 0.41678763
Iteration 1207, loss = 0.41484328
Iteration 1208, loss = 0.41292867
Iteration 1209, loss = 0.41202642
Iteration 1210, loss = 0.41242979
Iteration 1211, loss = 0.41360854
Iteration 1212, loss = 0.41219334
Iteration 1213, loss = 0.41101823
Iteration 1214, loss = 0.41284448
Iteration 1215, loss = 0.41163791
Iteration 1216, loss = 0.41313541
Iteration 1217, loss = 0.41376032
Iteration 1218, loss = 0.41040556
Iteration 1219, loss = 0.41368598
Iteration 1220, loss = 0.41356229
Iteration 1221, loss = 0.41496440
Iteration 1222, loss = 0.41452798
Iteration 1223, loss = 0.41368462
Iteration 1224, loss = 0.41273799
Iteration 1225, loss = 0.41236980
Iteration 1226, loss = 0.41358925
Iteration 1227, loss = 0.41180473
Iteration 1228, loss = 0.41300488
Iteration 1229, loss = 0.41288525
Iteration 1230, loss = 0.41285457
Iteration 1231, loss = 0.41266215
Iteration 1232, loss = 0.41268155
Iteration 1233, loss = 0.41272875
Iteration 1234, loss = 0.41055892
Iteration 1235, loss = 0.41400248
Iteration 1236, loss = 0.41184455
Iteration 1237, loss = 0.41296428
Iteration 1238, loss = 0.41366850
Iteration 1239, loss = 0.41076178
Iteration 1240, loss = 0.41268743
Iteration 1241, loss = 0.41249084
Iteration 1242, loss = 0.41455249
Iteration 1243, loss = 0.41190250
Iteration 1244, loss = 0.41096338
Iteration 1245, loss = 0.41193865
Iteration 1246, loss = 0.41428133
Iteration 1247, loss = 0.41458658
Iteration 1248, loss = 0.41266666
Iteration 1249, loss = 0.41386820
Iteration 1250, loss = 0.41300267
Iteration 1251, loss = 0.41133539
Iteration 1252, loss = 0.41121575
Iteration 1253, loss = 0.41150611
Iteration 1254, loss = 0.41351899
Iteration 1255, loss = 0.41374594
Iteration 1256, loss = 0.41094885
Iteration 1257, loss = 0.41068188
Iteration 1258, loss = 0.41340126
Iteration 1259, loss = 0.41391436
Iteration 1260, loss = 0.41124744
Iteration 1261, loss = 0.41134052
Iteration 1262, loss = 0.41169822
Iteration 1263, loss = 0.41191841
Iteration 1264, loss = 0.40938506
Iteration 1265, loss = 0.41073244
Iteration 1266, loss = 0.41273404
Iteration 1267, loss = 0.41243154
Iteration 1268, loss = 0.41183115
Iteration 1269, loss = 0.41268923
Iteration 1270, loss = 0.41329052
Iteration 1271, loss = 0.41410751
Iteration 1272, loss = 0.41180262
Iteration 1273, loss = 0.41125246
Iteration 1274, loss = 0.41283978
Iteration 1275, loss = 0.40983044
Iteration 1276, loss = 0.41224117
Iteration 1277, loss = 0.41171781
Iteration 1278, loss = 0.41370500
Iteration 1279, loss = 0.41267372
Iteration 1280, loss = 0.41277490
Iteration 1281, loss = 0.41168280
Iteration 1282, loss = 0.41157035
Iteration 1283, loss = 0.41240959
Iteration 1284, loss = 0.41272690
Iteration 1285, loss = 0.41233236
Iteration 1286, loss = 0.41070177
Iteration 1287, loss = 0.41051984
Iteration 1288, loss = 0.41118967
Iteration 1289, loss = 0.41074509
Iteration 1290, loss = 0.41021704
Iteration 1291, loss = 0.41529030
Iteration 1292, loss = 0.41723625
Iteration 1293, loss = 0.41123879
Iteration 1294, loss = 0.41272160
Iteration 1295, loss = 0.41301597
Iteration 1296, loss = 0.41150811
Iteration 1297, loss = 0.41071501
Iteration 1298, loss = 0.41203785
Iteration 1299, loss = 0.41103000
Iteration 1300, loss = 0.41214146
Iteration 1301, loss = 0.41289433
Iteration 1302, loss = 0.41168046
Iteration 1303, loss = 0.41089565
Iteration 1304, loss = 0.41632899
Iteration 1305, loss = 0.41132426
Iteration 1306, loss = 0.41186467
Iteration 1307, loss = 0.41114611
Iteration 1308, loss = 0.41372242
Iteration 1309, loss = 0.41106311
Iteration 1310, loss = 0.41087906
Iteration 1311, loss = 0.41017593
Iteration 1312, loss = 0.41254035
Iteration 1313, loss = 0.41036570
Iteration 1314, loss = 0.40891666
Iteration 1315, loss = 0.41287972
Iteration 1316, loss = 0.41065560
Iteration 1317, loss = 0.41256376
Iteration 1318, loss = 0.41009198
Iteration 1319, loss = 0.40956926
Iteration 1320, loss = 0.40874917
Iteration 1321, loss = 0.41105797
Iteration 1322, loss = 0.41053997
Iteration 1323, loss = 0.41137069
Iteration 1324, loss = 0.41072571
Iteration 1325, loss = 0.41093029
Iteration 1326, loss = 0.40874013
Iteration 1327, loss = 0.40938211
Iteration 1328, loss = 0.40931138
Iteration 1329, loss = 0.41006010
Iteration 1330, loss = 0.40831938
Iteration 1331, loss = 0.41143504
Iteration 1332, loss = 0.41123039
Iteration 1333, loss = 0.40959276
Iteration 1334, loss = 0.40979047
Iteration 1335, loss = 0.41102614
Iteration 1336, loss = 0.41111250
Iteration 1337, loss = 0.41259537
Iteration 1338, loss = 0.41254206
Iteration 1339, loss = 0.40957064
Iteration 1340, loss = 0.41044784
Iteration 1341, loss = 0.40919265
Iteration 1342, loss = 0.41057535
Iteration 1343, loss = 0.41222018
Iteration 1344, loss = 0.41477911
Iteration 1345, loss = 0.41195694
Iteration 1346, loss = 0.41061310
Iteration 1347, loss = 0.41268745
Iteration 1348, loss = 0.40984059
Iteration 1349, loss = 0.40954023
Iteration 1350, loss = 0.41289989
Iteration 1351, loss = 0.40799073
Iteration 1352, loss = 0.41087892
Iteration 1353, loss = 0.41052070
Iteration 1354, loss = 0.40930462
Iteration 1355, loss = 0.41109980
Iteration 1356, loss = 0.40930509
Iteration 1357, loss = 0.41003557
Iteration 1358, loss = 0.41342944
Iteration 1359, loss = 0.40842162
Iteration 1360, loss = 0.40831810
Iteration 1361, loss = 0.41167383
Iteration 1362, loss = 0.41019532
Iteration 1363, loss = 0.41062447
Iteration 1364, loss = 0.41181970
Iteration 1365, loss = 0.40899093
Iteration 1366, loss = 0.41290473
Iteration 1367, loss = 0.40812276
Iteration 1368, loss = 0.41076208
Iteration 1369, loss = 0.41146125
Iteration 1370, loss = 0.41463027
Iteration 1371, loss = 0.41294512
Iteration 1372, loss = 0.40884043
Iteration 1373, loss = 0.40736966
Iteration 1374, loss = 0.41031342
Iteration 1375, loss = 0.40970741
Iteration 1376, loss = 0.41227712
Iteration 1377, loss = 0.40959690
Iteration 1378, loss = 0.40977143
Iteration 1379, loss = 0.40987937
Iteration 1380, loss = 0.41175425
Iteration 1381, loss = 0.41054319
Iteration 1382, loss = 0.40761538
Iteration 1383, loss = 0.40918096
Iteration 1384, loss = 0.40833865
Iteration 1385, loss = 0.41159295
Iteration 1386, loss = 0.41128171
Iteration 1387, loss = 0.41140330
Iteration 1388, loss = 0.40889141
Iteration 1389, loss = 0.40858093
Iteration 1390, loss = 0.40796749
Iteration 1391, loss = 0.41162645
Iteration 1392, loss = 0.41010488
Iteration 1393, loss = 0.40629535
Iteration 1394, loss = 0.40758764
Iteration 1395, loss = 0.40757872
Iteration 1396, loss = 0.40968358
Iteration 1397, loss = 0.40826260
Iteration 1398, loss = 0.41018928
Iteration 1399, loss = 0.40748572
Iteration 1400, loss = 0.40652983
Iteration 1401, loss = 0.40966728
Iteration 1402, loss = 0.40780096
Iteration 1403, loss = 0.41337773
Iteration 1404, loss = 0.40788908
Iteration 1405, loss = 0.41241496
Iteration 1406, loss = 0.40990473
Iteration 1407, loss = 0.40625984
Iteration 1408, loss = 0.40896540
Iteration 1409, loss = 0.40803982
Iteration 1410, loss = 0.40883079
Iteration 1411, loss = 0.41199905
Iteration 1412, loss = 0.40956452
Iteration 1413, loss = 0.40737308
Iteration 1414, loss = 0.40831161
Iteration 1415, loss = 0.41016607
Iteration 1416, loss = 0.41752529
Iteration 1417, loss = 0.41101687
Iteration 1418, loss = 0.40811877
Iteration 1419, loss = 0.41223697
Iteration 1420, loss = 0.40753303
Iteration 1421, loss = 0.40941195
Iteration 1422, loss = 0.40722182
Iteration 1423, loss = 0.40813393
Iteration 1424, loss = 0.40539259
Iteration 1425, loss = 0.40780207
Iteration 1426, loss = 0.41162032
Iteration 1427, loss = 0.40802568
Iteration 1428, loss = 0.40664900
Iteration 1429, loss = 0.40751711
Iteration 1430, loss = 0.40942023
Iteration 1431, loss = 0.40842374
Iteration 1432, loss = 0.40893209
Iteration 1433, loss = 0.40737211
Iteration 1434, loss = 0.40822514
Iteration 1435, loss = 0.40800259
Iteration 1436, loss = 0.41123050
Iteration 1437, loss = 0.40767443
Iteration 1438, loss = 0.40718111
Iteration 1439, loss = 0.40701709
Iteration 1440, loss = 0.40654160
Iteration 1441, loss = 0.40792049
Iteration 1442, loss = 0.40732616
Iteration 1443, loss = 0.40627084
Iteration 1444, loss = 0.40650102
Iteration 1445, loss = 0.40624112
Iteration 1446, loss = 0.40675152
Iteration 1447, loss = 0.40677443
Iteration 1448, loss = 0.40706048
Iteration 1449, loss = 0.40785597
Iteration 1450, loss = 0.40723986
Iteration 1451, loss = 0.40553713
Iteration 1452, loss = 0.40942440
Iteration 1453, loss = 0.40660697
Iteration 1454, loss = 0.40648738
Iteration 1455, loss = 0.40674403
Iteration 1456, loss = 0.40888820
Iteration 1457, loss = 0.41107672
Iteration 1458, loss = 0.40812478
Iteration 1459, loss = 0.40944085
Iteration 1460, loss = 0.41012030
Iteration 1461, loss = 0.40734544
Iteration 1462, loss = 0.40690750
Iteration 1463, loss = 0.40809881
Iteration 1464, loss = 0.40708421
Iteration 1465, loss = 0.40655732
Iteration 1466, loss = 0.40693394
Iteration 1467, loss = 0.40734899
Iteration 1468, loss = 0.40679368
Iteration 1469, loss = 0.40676885
Iteration 1470, loss = 0.40638053
Iteration 1471, loss = 0.40727106
Iteration 1472, loss = 0.40637508
Iteration 1473, loss = 0.40871551
Iteration 1474, loss = 0.40591181
Iteration 1475, loss = 0.40762935
Iteration 1476, loss = 0.40834491
Iteration 1477, loss = 0.40858083
Iteration 1478, loss = 0.40700643
Iteration 1479, loss = 0.40594058
Iteration 1480, loss = 0.40636482
Iteration 1481, loss = 0.40790853
Iteration 1482, loss = 0.40615292
Iteration 1483, loss = 0.40524268
Iteration 1484, loss = 0.40706002
Iteration 1485, loss = 0.40490154
Iteration 1486, loss = 0.40607267
Iteration 1487, loss = 0.40590689
Iteration 1488, loss = 0.40482271
Iteration 1489, loss = 0.40706771
Iteration 1490, loss = 0.40634517
Iteration 1491, loss = 0.40934361
Iteration 1492, loss = 0.40866405
Iteration 1493, loss = 0.40846039
Iteration 1494, loss = 0.41251100
Iteration 1495, loss = 0.40911362
Iteration 1496, loss = 0.40826482
Iteration 1497, loss = 0.40874866
Iteration 1498, loss = 0.40749707
Iteration 1499, loss = 0.40844524
Iteration 1500, loss = 0.40381165
Iteration 1501, loss = 0.40434390
Iteration 1502, loss = 0.40544425
Iteration 1503, loss = 0.41362822
Iteration 1504, loss = 0.40326698
Iteration 1505, loss = 0.40637186
Iteration 1506, loss = 0.40725844
Iteration 1507, loss = 0.40530097
Iteration 1508, loss = 0.40615297
Iteration 1509, loss = 0.40653597
Iteration 1510, loss = 0.40458917
Iteration 1511, loss = 0.40574342
Iteration 1512, loss = 0.40370749
Iteration 1513, loss = 0.40759936
Iteration 1514, loss = 0.40910441
Iteration 1515, loss = 0.40922662
Iteration 1516, loss = 0.40619220
Iteration 1517, loss = 0.40654333
Iteration 1518, loss = 0.40826577
Iteration 1519, loss = 0.40417353
Iteration 1520, loss = 0.40341607
Iteration 1521, loss = 0.40273773
Iteration 1522, loss = 0.40652603
Iteration 1523, loss = 0.40492015
Iteration 1524, loss = 0.40770166
Iteration 1525, loss = 0.40870935
Iteration 1526, loss = 0.40396542
Iteration 1527, loss = 0.40621802
Iteration 1528, loss = 0.40404233
Iteration 1529, loss = 0.40636412
Iteration 1530, loss = 0.40435035
Iteration 1531, loss = 0.40522258
Iteration 1532, loss = 0.40404088
Iteration 1533, loss = 0.40833145
Iteration 1534, loss = 0.40974541
Iteration 1535, loss = 0.40987769
Iteration 1536, loss = 0.40728604
Iteration 1537, loss = 0.40570823
Iteration 1538, loss = 0.40603138
Iteration 1539, loss = 0.40496684
Iteration 1540, loss = 0.40466851
Iteration 1541, loss = 0.40664124
Iteration 1542, loss = 0.40739654
Iteration 1543, loss = 0.40448629
Iteration 1544, loss = 0.40769408
Iteration 1545, loss = 0.40366976
Iteration 1546, loss = 0.40557556
Iteration 1547, loss = 0.40578254
Iteration 1548, loss = 0.40460997
Iteration 1549, loss = 0.40341921
Iteration 1550, loss = 0.40377928
Iteration 1551, loss = 0.40460966
Iteration 1552, loss = 0.40474308
Iteration 1553, loss = 0.40606972
Iteration 1554, loss = 0.40318325
Iteration 1555, loss = 0.40629502
Iteration 1556, loss = 0.41095214
Iteration 1557, loss = 0.40340912
Iteration 1558, loss = 0.40268508
Iteration 1559, loss = 0.40471373
Iteration 1560, loss = 0.40366936
Iteration 1561, loss = 0.40372601
Iteration 1562, loss = 0.40281223
Iteration 1563, loss = 0.40416751
Iteration 1564, loss = 0.40469010
Iteration 1565, loss = 0.40409319
Iteration 1566, loss = 0.40503389
Iteration 1567, loss = 0.40386653
Iteration 1568, loss = 0.40436092
Iteration 1569, loss = 0.40401383
Iteration 1570, loss = 0.40591850
Iteration 1571, loss = 0.40330456
Iteration 1572, loss = 0.40449612
Iteration 1573, loss = 0.40515504
Iteration 1574, loss = 0.40693432
Iteration 1575, loss = 0.40450023
Iteration 1576, loss = 0.40470978
Iteration 1577, loss = 0.40267076
Iteration 1578, loss = 0.40621110
Iteration 1579, loss = 0.40256729
Iteration 1580, loss = 0.40354887
Iteration 1581, loss = 0.40950484
Iteration 1582, loss = 0.40521275
Iteration 1583, loss = 0.40237900
Iteration 1584, loss = 0.40474932
Iteration 1585, loss = 0.40393667
Iteration 1586, loss = 0.40542973
Iteration 1587, loss = 0.40539966
Iteration 1588, loss = 0.40329336
Iteration 1589, loss = 0.40500170
Iteration 1590, loss = 0.40396239
Iteration 1591, loss = 0.40341319
Iteration 1592, loss = 0.40482652
Iteration 1593, loss = 0.40443133
Iteration 1594, loss = 0.40375055
Iteration 1595, loss = 0.40648305
Iteration 1596, loss = 0.40577774
Iteration 1597, loss = 0.40410184
Iteration 1598, loss = 0.40400242
Iteration 1599, loss = 0.40322782
Iteration 1600, loss = 0.40111478
Iteration 1601, loss = 0.40322187
