5690
5690
5910
[0, 0, 1, 1000, 0, 0.5, 0.0, 0.5416666666666666]
Iteration 1, loss = 0.65760701
Iteration 818, loss = 0.49898639
Iteration 819, loss = 0.49982708
Iteration 820, loss = 0.49927489
Iteration 821, loss = 0.50019152
Iteration 822, loss = 0.50069244
Iteration 823, loss = 0.49786556
Iteration 824, loss = 0.50082155
Iteration 825, loss = 0.50240411
Iteration 826, loss = 0.50243235
Iteration 827, loss = 0.49975901
Iteration 828, loss = 0.49825977
Iteration 829, loss = 0.49825442
Iteration 830, loss = 0.49896074
Iteration 831, loss = 0.49956043
Iteration 832, loss = 0.50022306
Iteration 833, loss = 0.49921162
Iteration 834, loss = 0.49827711
Iteration 835, loss = 0.49795700
Iteration 836, loss = 0.50043160
Iteration 837, loss = 0.49885574
Iteration 838, loss = 0.49999308
Iteration 839, loss = 0.49921108
Iteration 840, loss = 0.49918632
Iteration 841, loss = 0.49885360
Iteration 842, loss = 0.50038621
Iteration 843, loss = 0.49825637
Iteration 844, loss = 0.49949175
Iteration 845, loss = 0.49849472
Iteration 846, loss = 0.49872534
Iteration 847, loss = 0.49845190
Iteration 848, loss = 0.50211949
Iteration 849, loss = 0.49836959
Iteration 850, loss = 0.49674935
Iteration 851, loss = 0.49805059
Iteration 852, loss = 0.49762783
Iteration 853, loss = 0.49964533
Iteration 854, loss = 0.50018522
Iteration 855, loss = 0.49828968
Iteration 856, loss = 0.49942601
Iteration 857, loss = 0.50052043
Iteration 858, loss = 0.49836770
Iteration 859, loss = 0.50070203
Iteration 860, loss = 0.50205127
Iteration 861, loss = 0.49753747
Iteration 862, loss = 0.49948410
Iteration 863, loss = 0.50163800
Iteration 864, loss = 0.49794530
Iteration 865, loss = 0.50115938
Iteration 866, loss = 0.49869331
Iteration 867, loss = 0.50068824
Iteration 868, loss = 0.49795912
Iteration 869, loss = 0.49768068
Iteration 870, loss = 0.50060036
Iteration 871, loss = 0.49782663
Iteration 872, loss = 0.50035029
Iteration 873, loss = 0.50120623
Iteration 874, loss = 0.50403683
Iteration 875, loss = 0.49872376
Iteration 876, loss = 0.49855683
Iteration 877, loss = 0.49822981
Iteration 878, loss = 0.49624773
Iteration 879, loss = 0.49818494
Iteration 880, loss = 0.50099514
Iteration 881, loss = 0.50020349
Iteration 882, loss = 0.49757161
Iteration 883, loss = 0.49833228
Iteration 884, loss = 0.49752348
Iteration 885, loss = 0.49725049
Iteration 886, loss = 0.49913602
Iteration 887, loss = 0.49915231
Iteration 888, loss = 0.49945289
Iteration 889, loss = 0.49742161
Iteration 890, loss = 0.49865920
Iteration 891, loss = 0.49768859
Iteration 892, loss = 0.49859467
Iteration 893, loss = 0.49923881
Iteration 894, loss = 0.49744275
Iteration 895, loss = 0.49792003
Iteration 896, loss = 0.50031896
Iteration 897, loss = 0.49661277
Iteration 898, loss = 0.49684114
Iteration 899, loss = 0.49746613
Iteration 900, loss = 0.49787825
Iteration 901, loss = 0.49743960
Iteration 902, loss = 0.49956300
Iteration 903, loss = 0.49850483
Iteration 904, loss = 0.49669017
Iteration 905, loss = 0.49676471
Iteration 906, loss = 0.49854436
Iteration 907, loss = 0.50005551
Iteration 908, loss = 0.49655247
Iteration 909, loss = 0.49727066
Iteration 910, loss = 0.49650762
Iteration 911, loss = 0.49832289
Iteration 912, loss = 0.49776465
Iteration 913, loss = 0.49694027
Iteration 914, loss = 0.49810930
Iteration 915, loss = 0.49727666
Iteration 916, loss = 0.49960444
Iteration 917, loss = 0.49827005
Iteration 918, loss = 0.49858677
Iteration 919, loss = 0.49748266
Iteration 920, loss = 0.49706877
Iteration 921, loss = 0.49970887
Iteration 922, loss = 0.49695180
Iteration 923, loss = 0.49795972
Iteration 924, loss = 0.49604153
Iteration 925, loss = 0.50004868
Iteration 926, loss = 0.50058864
Iteration 927, loss = 0.49778906
Iteration 928, loss = 0.49640355
Iteration 929, loss = 0.49738656
Iteration 930, loss = 0.49790287
Iteration 931, loss = 0.49598988
Iteration 932, loss = 0.49639246
Iteration 933, loss = 0.49556101
Iteration 934, loss = 0.49850409
Iteration 935, loss = 0.49814483
Iteration 936, loss = 0.49823897
Iteration 937, loss = 0.49813552
Iteration 938, loss = 0.49634198
Iteration 939, loss = 0.49701567
Iteration 940, loss = 0.49806816
Iteration 941, loss = 0.50004339
Iteration 942, loss = 0.49808341
Iteration 943, loss = 0.49729082
Iteration 944, loss = 0.49856590
Iteration 945, loss = 0.49892463
Iteration 946, loss = 0.49707380
Iteration 947, loss = 0.50132514
Iteration 948, loss = 0.49662621
Iteration 949, loss = 0.49998438
Iteration 950, loss = 0.49795826
Iteration 951, loss = 0.49756760
Iteration 952, loss = 0.49749264
Iteration 953, loss = 0.50075785
Iteration 954, loss = 0.49967414
Iteration 955, loss = 0.49862920
Iteration 956, loss = 0.49636695
Iteration 957, loss = 0.49876649
Iteration 958, loss = 0.49955268
Iteration 959, loss = 0.49637219
Iteration 960, loss = 0.49898910
Iteration 961, loss = 0.49687213
Iteration 962, loss = 0.49630317
Iteration 963, loss = 0.49606811
Iteration 964, loss = 0.49690058
Iteration 965, loss = 0.49500340
Iteration 966, loss = 0.49557157
Iteration 967, loss = 0.49690410
Iteration 968, loss = 0.49866028
Iteration 969, loss = 0.49821493
Iteration 970, loss = 0.49669383
Iteration 971, loss = 0.49749708
Iteration 972, loss = 0.49632105
Iteration 973, loss = 0.49641438
Iteration 974, loss = 0.50073684
Iteration 975, loss = 0.49607916
Iteration 976, loss = 0.50468232
Iteration 977, loss = 0.50174249
Iteration 978, loss = 0.49726717
Iteration 979, loss = 0.49739037
Iteration 980, loss = 0.49463453
Iteration 981, loss = 0.49719214
Iteration 982, loss = 0.49618757
Iteration 983, loss = 0.50145632
Iteration 984, loss = 0.50051205
Iteration 985, loss = 0.50009857
Iteration 986, loss = 0.49642233
Iteration 987, loss = 0.49603734
Iteration 988, loss = 0.49560488
Iteration 989, loss = 0.49614044
Iteration 990, loss = 0.49627999
Iteration 991, loss = 0.49543490
Iteration 992, loss = 0.49706559
Iteration 993, loss = 0.49760323
Iteration 994, loss = 0.49632704
Iteration 995, loss = 0.49755260
Iteration 996, loss = 0.49585875
Iteration 997, loss = 0.49694759
Iteration 998, loss = 0.49817560
Iteration 999, loss = 0.49678884
Iteration 1000, loss = 0.49629061
Iteration 1001, loss = 0.49531275
Iteration 1002, loss = 0.49671857
Iteration 1003, loss = 0.49774404
Iteration 1004, loss = 0.49485984
Iteration 1005, loss = 0.49531217
Iteration 1006, loss = 0.49567255
Iteration 1007, loss = 0.49686449
Iteration 1008, loss = 0.49604232
Iteration 1009, loss = 0.49568808
Iteration 1010, loss = 0.49637256
Iteration 1011, loss = 0.49796456
Iteration 1012, loss = 0.49606060
Iteration 1013, loss = 0.49594999
Iteration 1014, loss = 0.49868902
Iteration 1015, loss = 0.49843427
Iteration 1016, loss = 0.49645491
Iteration 1017, loss = 0.49562492
Iteration 1018, loss = 0.49884645
Iteration 1019, loss = 0.49488355
Iteration 1020, loss = 0.49596005
Iteration 1021, loss = 0.49515472
Iteration 1022, loss = 0.49418272
Iteration 1023, loss = 0.49493034
Iteration 1024, loss = 0.49446808
Iteration 1025, loss = 0.49653998
Iteration 1026, loss = 0.49417371
Iteration 1027, loss = 0.49613222
Iteration 1028, loss = 0.49650764
Iteration 1029, loss = 0.49629876
Iteration 1030, loss = 0.49559090
Iteration 1031, loss = 0.49547312
Iteration 1032, loss = 0.49890738
Iteration 1033, loss = 0.49598659
Iteration 1034, loss = 0.49658708
Iteration 1035, loss = 0.49528564
Iteration 1036, loss = 0.49669924
Iteration 1037, loss = 0.49798392
Iteration 1038, loss = 0.49566832
Iteration 1039, loss = 0.49420706
Iteration 1040, loss = 0.49502326
Iteration 1041, loss = 0.49773917
Iteration 1042, loss = 0.49708096
Iteration 1043, loss = 0.49498227
Iteration 1044, loss = 0.49729946
Iteration 1045, loss = 0.49913456
Iteration 1046, loss = 0.49502184
Iteration 1047, loss = 0.49466011
Iteration 1048, loss = 0.49545177
Iteration 1049, loss = 0.49517742
Iteration 1050, loss = 0.49491402
Iteration 1051, loss = 0.49944888
Iteration 1052, loss = 0.49777100
Iteration 1053, loss = 0.49606028
Iteration 1054, loss = 0.49495070
Iteration 1055, loss = 0.49819149
Iteration 1056, loss = 0.49892496
Iteration 1057, loss = 0.49403377
Iteration 1058, loss = 0.49794801
Iteration 1059, loss = 0.49455895
Iteration 1060, loss = 0.49510477
Iteration 1061, loss = 0.49382456
Iteration 1062, loss = 0.49389482
Iteration 1063, loss = 0.49461570
Iteration 1064, loss = 0.49386072
Iteration 1065, loss = 0.49410484
Iteration 1066, loss = 0.49547825
Iteration 1067, loss = 0.49607217
Iteration 1068, loss = 0.49474010
Iteration 1069, loss = 0.49748093
Iteration 1070, loss = 0.49715236
Iteration 1071, loss = 0.50250979
Iteration 1072, loss = 0.49616671
Iteration 1073, loss = 0.49354755
Iteration 1074, loss = 0.49508188
Iteration 1075, loss = 0.49530577
Iteration 1076, loss = 0.49710189
Iteration 1077, loss = 0.49499580
Iteration 1078, loss = 0.49486851
Iteration 1079, loss = 0.49686395
Iteration 1080, loss = 0.49354946
Iteration 1081, loss = 0.49521030
Iteration 1082, loss = 0.49597874
Iteration 1083, loss = 0.49467598
Iteration 1084, loss = 0.49558609
Iteration 1085, loss = 0.49486187
Iteration 1086, loss = 0.49561988
Iteration 1087, loss = 0.49678853
Iteration 1088, loss = 0.49483893
Iteration 1089, loss = 0.49430656
Iteration 1090, loss = 0.49575195
Iteration 1091, loss = 0.49411725
Iteration 1092, loss = 0.49474212
Iteration 1093, loss = 0.49485012
Iteration 1094, loss = 0.49531740
Iteration 1095, loss = 0.49541312
Iteration 1096, loss = 0.49413167
Iteration 1097, loss = 0.49607900
Iteration 1098, loss = 0.49493356
Iteration 1099, loss = 0.49397083
Iteration 1100, loss = 0.49530908
Iteration 1101, loss = 0.49807569
Iteration 1102, loss = 0.49447387
Iteration 1103, loss = 0.49359194
Iteration 1104, loss = 0.49461861
Iteration 1105, loss = 0.49878000
Iteration 1106, loss = 0.49551757
Iteration 1107, loss = 0.49320187
Iteration 1108, loss = 0.49411351
Iteration 1109, loss = 0.49369000
Iteration 1110, loss = 0.49636640
Iteration 1111, loss = 0.49440514
Iteration 1112, loss = 0.49484277
Iteration 1113, loss = 0.49553217
Iteration 1114, loss = 0.49503549
Iteration 1115, loss = 0.49589153
Iteration 1116, loss = 0.49318066
Iteration 1117, loss = 0.49470907
Iteration 1118, loss = 0.49402072
Iteration 1119, loss = 0.49897643
Iteration 1120, loss = 0.49583781
Iteration 1121, loss = 0.49384094
Iteration 1122, loss = 0.49429588
Iteration 1123, loss = 0.49504545
Iteration 1124, loss = 0.49459081
Iteration 1125, loss = 0.49322112
Iteration 1126, loss = 0.49663394
Iteration 1127, loss = 0.49502472
Iteration 1128, loss = 0.49471045
Iteration 1129, loss = 0.49493676
Iteration 1130, loss = 0.49616291
Iteration 1131, loss = 0.49567058
Iteration 1132, loss = 0.49373660
Iteration 1133, loss = 0.49308804
Iteration 1134, loss = 0.49405555
Iteration 1135, loss = 0.49282482
Iteration 1136, loss = 0.49617031
Iteration 1137, loss = 0.49437610
Iteration 1138, loss = 0.49313473
Iteration 1139, loss = 0.49297124
Iteration 1140, loss = 0.49355954
Iteration 1141, loss = 0.49573684
Iteration 1142, loss = 0.49446524
Iteration 1143, loss = 0.49418357
Iteration 1144, loss = 0.49493814
Iteration 1145, loss = 0.49510629
Iteration 1146, loss = 0.49334238
Iteration 1147, loss = 0.49598530
Iteration 1148, loss = 0.49358423
Iteration 1149, loss = 0.49274499
Iteration 1150, loss = 0.49603635
Iteration 1151, loss = 0.49303860
Iteration 1152, loss = 0.49433325
Iteration 1153, loss = 0.49210309
Iteration 1154, loss = 0.49355569
Iteration 1155, loss = 0.49723834
Iteration 1156, loss = 0.49527597
Iteration 1157, loss = 0.49537606
Iteration 1158, loss = 0.49349057
Iteration 1159, loss = 0.49526309
Iteration 1160, loss = 0.49416182
Iteration 1161, loss = 0.49348341
Iteration 1162, loss = 0.49456063
Iteration 1163, loss = 0.49336771
Iteration 1164, loss = 0.49495347
Iteration 1165, loss = 0.49369295
Iteration 1166, loss = 0.49392810
Iteration 1167, loss = 0.49556328
Iteration 1168, loss = 0.49333353
Iteration 1169, loss = 0.49287760
Iteration 1170, loss = 0.49375957
Iteration 1171, loss = 0.49267452
Iteration 1172, loss = 0.49295644
Iteration 1173, loss = 0.49398218
Iteration 1174, loss = 0.49635115
Iteration 1175, loss = 0.49437494
Iteration 1176, loss = 0.49403762
Iteration 1177, loss = 0.49342400
Iteration 1178, loss = 0.49870777
Iteration 1179, loss = 0.49473302
Iteration 1180, loss = 0.49394155
Iteration 1181, loss = 0.49335883
Iteration 1182, loss = 0.49291790
Iteration 1183, loss = 0.49519592
Iteration 1184, loss = 0.49289972
Iteration 1185, loss = 0.49292083
Iteration 1186, loss = 0.49540400
Iteration 1187, loss = 0.49443749
Iteration 1188, loss = 0.50029307
Iteration 1189, loss = 0.50211632
Iteration 1190, loss = 0.49373367
Iteration 1191, loss = 0.49229270
Iteration 1192, loss = 0.49274959
Iteration 1193, loss = 0.49188681
Iteration 1194, loss = 0.49353773
Iteration 1195, loss = 0.49197788
Iteration 1196, loss = 0.49348060
Iteration 1197, loss = 0.49432830
Iteration 1198, loss = 0.49329718
Iteration 1199, loss = 0.49438779
Iteration 1200, loss = 0.49354799
Iteration 1201, loss = 0.49249577
Iteration 1202, loss = 0.49192132
Iteration 1203, loss = 0.49455799
Iteration 1204, loss = 0.49634897
Iteration 1205, loss = 0.49355722
Iteration 1206, loss = 0.49323206
Iteration 1207, loss = 0.49370420
Iteration 1208, loss = 0.49278692
Iteration 1209, loss = 0.49710537
Iteration 1210, loss = 0.49219353
Iteration 1211, loss = 0.49043289
Iteration 1212, loss = 0.49152298
Iteration 1213, loss = 0.49605111
Iteration 1214, loss = 0.49265949
Iteration 1215, loss = 0.49432041
Iteration 1216, loss = 0.49368545
Iteration 1217, loss = 0.49214000
Iteration 1218, loss = 0.49284528
Iteration 1219, loss = 0.49285992
Iteration 1220, loss = 0.49456354
Iteration 1221, loss = 0.49665634
Iteration 1222, loss = 0.49427864
Iteration 1223, loss = 0.49734497
Iteration 1224, loss = 0.49529229
Iteration 1225, loss = 0.49536589
Iteration 1226, loss = 0.49138242
Iteration 1227, loss = 0.49296491
Iteration 1228, loss = 0.49665204
Iteration 1229, loss = 0.49354667
Iteration 1230, loss = 0.49318744
Iteration 1231, loss = 0.49339670
Iteration 1232, loss = 0.49218261
Iteration 1233, loss = 0.49253782
Iteration 1234, loss = 0.49180862
Iteration 1235, loss = 0.49272874
Iteration 1236, loss = 0.49206149
Iteration 1237, loss = 0.49318132
Iteration 1238, loss = 0.49241695
Iteration 1239, loss = 0.49563862
Iteration 1240, loss = 0.49309901
Iteration 1241, loss = 0.49526509
Iteration 1242, loss = 0.49197717
Iteration 1243, loss = 0.49229444
Iteration 1244, loss = 0.49130322
Iteration 1245, loss = 0.49307309
Iteration 1246, loss = 0.49156560
Iteration 1247, loss = 0.49448930
Iteration 1248, loss = 0.49544452
Iteration 1249, loss = 0.49347656
Iteration 1250, loss = 0.49768034
Iteration 1251, loss = 0.49223011
Iteration 1252, loss = 0.49271027
Iteration 1253, loss = 0.49452984
Iteration 1254, loss = 0.49279438
Iteration 1255, loss = 0.49578092
Iteration 1256, loss = 0.49187220
Iteration 1257, loss = 0.49300874
Iteration 1258, loss = 0.49345659
Iteration 1259, loss = 0.49243590
Iteration 1260, loss = 0.49071499
Iteration 1261, loss = 0.49282406
Iteration 1262, loss = 0.49278220
Iteration 1263, loss = 0.49344803
Iteration 1264, loss = 0.49250620
Iteration 1265, loss = 0.49324218
Iteration 1266, loss = 0.49217279
Iteration 1267, loss = 0.49191481
Iteration 1268, loss = 0.49261075
Iteration 1269, loss = 0.49271401
Iteration 1270, loss = 0.49118156
Iteration 1271, loss = 0.49214425
Iteration 1272, loss = 0.49292843
Iteration 1273, loss = 0.50213765
Iteration 1274, loss = 0.49476784
Iteration 1275, loss = 0.49561983
Iteration 1276, loss = 0.49351252
Iteration 1277, loss = 0.49258052
Iteration 1278, loss = 0.49566436
Iteration 1279, loss = 0.49672225
Iteration 1280, loss = 0.49571648
Iteration 1281, loss = 0.49138778
Iteration 1282, loss = 0.49224036
Iteration 1283, loss = 0.49311960
Iteration 1284, loss = 0.49248232
Iteration 1285, loss = 0.49168032
Iteration 1286, loss = 0.49267650
Iteration 1287, loss = 0.49158934
Iteration 1288, loss = 0.49183571
Iteration 1289, loss = 0.49409296
Iteration 1290, loss = 0.49544884
Iteration 1291, loss = 0.49588388
Iteration 1292, loss = 0.49273726
Iteration 1293, loss = 0.49637880
Iteration 1294, loss = 0.49248543
Iteration 1295, loss = 0.49342009
Iteration 1296, loss = 0.49336663
Iteration 1297, loss = 0.49055556
Iteration 1298, loss = 0.49212653
Iteration 1299, loss = 0.49164748
Iteration 1300, loss = 0.49216193
Iteration 1301, loss = 0.49408638
Iteration 1302, loss = 0.49151650
Iteration 1303, loss = 0.49397158
Iteration 1304, loss = 0.49459051
Iteration 1305, loss = 0.49836609
Iteration 1306, loss = 0.49390240
Iteration 1307, loss = 0.49368330
Iteration 1308, loss = 0.49095632
Iteration 1309, loss = 0.49170976
Iteration 1310, loss = 0.49531367
Iteration 1311, loss = 0.49129952
Iteration 1312, loss = 0.49107884
Iteration 1313, loss = 0.49157923
Iteration 1314, loss = 0.49111828
Iteration 1315, loss = 0.49268001
Iteration 1316, loss = 0.49251621
Iteration 1317, loss = 0.49232744
Iteration 1318, loss = 0.49391269
Iteration 1319, loss = 0.49128633
Iteration 1320, loss = 0.49304458
Iteration 1321, loss = 0.49230736
Iteration 1322, loss = 0.49148103
Iteration 1323, loss = 0.49081847
Iteration 1324, loss = 0.49214025
Iteration 1325, loss = 0.49080598
Iteration 1326, loss = 0.49115533
Iteration 1327, loss = 0.49308372
Iteration 1328, loss = 0.49266063
Iteration 1329, loss = 0.49152163
Iteration 1330, loss = 0.49691174
Iteration 1331, loss = 0.49294988
Iteration 1332, loss = 0.49475951
Iteration 1333, loss = 0.49200021
Iteration 1334, loss = 0.49256128
Iteration 1335, loss = 0.49082455
Iteration 1336, loss = 0.49008183
Iteration 1337, loss = 0.49323227
Iteration 1338, loss = 0.49379084
Iteration 1339, loss = 0.49206214
Iteration 1340, loss = 0.48897968
Iteration 1341, loss = 0.49246033
Iteration 1342, loss = 0.49292322
Iteration 1343, loss = 0.49287867
Iteration 1344, loss = 0.49404917
Iteration 1345, loss = 0.49325561
Iteration 1346, loss = 0.49273652
Iteration 1347, loss = 0.49308914
Iteration 1348, loss = 0.49406339
Iteration 1349, loss = 0.49097397
Iteration 1350, loss = 0.49151997
Iteration 1351, loss = 0.49075023
Iteration 1352, loss = 0.49013220
Iteration 1353, loss = 0.49277683
Iteration 1354, loss = 0.48894133
Iteration 1355, loss = 0.49017934
Iteration 1356, loss = 0.49045542
Iteration 1357, loss = 0.49447855
Iteration 1358, loss = 0.49085125
Iteration 1359, loss = 0.49191592
Iteration 1360, loss = 0.49311561
Iteration 1361, loss = 0.49047747
Iteration 1362, loss = 0.49318424
Iteration 1363, loss = 0.49120400
Iteration 1364, loss = 0.49205268
Iteration 1365, loss = 0.49310130
Iteration 1366, loss = 0.49076120
Iteration 1367, loss = 0.49130024
Iteration 1368, loss = 0.49102739
Iteration 1369, loss = 0.49276385
Iteration 1370, loss = 0.49097045
Iteration 1371, loss = 0.49002108
Iteration 1372, loss = 0.49015478
Iteration 1373, loss = 0.48959100
Iteration 1374, loss = 0.49287910
Iteration 1375, loss = 0.49114063
Iteration 1376, loss = 0.49414846
Iteration 1377, loss = 0.49001512
Iteration 1378, loss = 0.49558516
Iteration 1379, loss = 0.49118902
Iteration 1380, loss = 0.49141617
Iteration 1381, loss = 0.48903935
Iteration 1382, loss = 0.49080934
Iteration 1383, loss = 0.49380509
Iteration 1384, loss = 0.49189654
Iteration 1385, loss = 0.49188761
Iteration 1386, loss = 0.49755145
Iteration 1387, loss = 0.49543639
Iteration 1388, loss = 0.48998424
Iteration 1389, loss = 0.49521550
Iteration 1390, loss = 0.49186559
Iteration 1391, loss = 0.49205113
Iteration 1392, loss = 0.49417884
Iteration 1393, loss = 0.49133857
Iteration 1394, loss = 0.48958917
Iteration 1395, loss = 0.49231926
Iteration 1396, loss = 0.49099669
Iteration 1397, loss = 0.49006858
Iteration 1398, loss = 0.49181257
Iteration 1399, loss = 0.49119609
Iteration 1400, loss = 0.49131665
Iteration 1401, loss = 0.49089525
Iteration 1402, loss = 0.49112328
Iteration 1403, loss = 0.49180547
Iteration 1404, loss = 0.49110005
Iteration 1405, loss = 0.49054550
Iteration 1406, loss = 0.49082961
Iteration 1407, loss = 0.49019599
Iteration 1408, loss = 0.49291805
Iteration 1409, loss = 0.49018501
Iteration 1410, loss = 0.49079799
Iteration 1411, loss = 0.48968030
Iteration 1412, loss = 0.48997762
Iteration 1413, loss = 0.49027215
Iteration 1414, loss = 0.48964602
Iteration 1415, loss = 0.48906000
Iteration 1416, loss = 0.49016556
Iteration 1417, loss = 0.49058865
Iteration 1418, loss = 0.49023954
Iteration 1419, loss = 0.49169859
Iteration 1420, loss = 0.49324759
Iteration 1421, loss = 0.49166861
Iteration 1422, loss = 0.49116614
Iteration 1423, loss = 0.49103291
Iteration 1424, loss = 0.49074963
Iteration 1425, loss = 0.49199287
Iteration 1426, loss = 0.48932281
Iteration 1427, loss = 0.48863522
Iteration 1428, loss = 0.49024537
Iteration 1429, loss = 0.49127972
Iteration 1430, loss = 0.48932461
Iteration 1431, loss = 0.49043104
Iteration 1432, loss = 0.48923266
Iteration 1433, loss = 0.49117407
Iteration 1434, loss = 0.49003295
Iteration 1435, loss = 0.49116023
Iteration 1436, loss = 0.49131816
Iteration 1437, loss = 0.48958595
Iteration 1438, loss = 0.48916640
Iteration 1439, loss = 0.49030031
Iteration 1440, loss = 0.49359636
Iteration 1441, loss = 0.49192957
Iteration 1442, loss = 0.49397918
Iteration 1443, loss = 0.49117263
Iteration 1444, loss = 0.49230809
Iteration 1445, loss = 0.48727203
Iteration 1446, loss = 0.48992943
Iteration 1447, loss = 0.49045541
Iteration 1448, loss = 0.48996589
Iteration 1449, loss = 0.49166286
Iteration 1450, loss = 0.49341168
Iteration 1451, loss = 0.49246718
Iteration 1452, loss = 0.48921520
Iteration 1453, loss = 0.48963758
Iteration 1454, loss = 0.49162328
Iteration 1455, loss = 0.49175209
Iteration 1456, loss = 0.49047768
Iteration 1457, loss = 0.49132444
Iteration 1458, loss = 0.48948123
Iteration 1459, loss = 0.48947693
Iteration 1460, loss = 0.49333723
Iteration 1461, loss = 0.48871761
Iteration 1462, loss = 0.48941350
Iteration 1463, loss = 0.48878570
Iteration 1464, loss = 0.48882691
Iteration 1465, loss = 0.49289307
Iteration 1466, loss = 0.49060959
Iteration 1467, loss = 0.48775811
Iteration 1468, loss = 0.49051310
Iteration 1469, loss = 0.48957342
Iteration 1470, loss = 0.48891447
Iteration 1471, loss = 0.48918879
Iteration 1472, loss = 0.48906006
Iteration 1473, loss = 0.49236937
Iteration 1474, loss = 0.49005185
Iteration 1475, loss = 0.49104250
Iteration 1476, loss = 0.49037746
Iteration 1477, loss = 0.49002152
Iteration 1478, loss = 0.49169728
Iteration 1479, loss = 0.48903227
Iteration 1480, loss = 0.49207554
Iteration 1481, loss = 0.49067521
Iteration 1482, loss = 0.48973896
Iteration 1483, loss = 0.48760607
Iteration 1484, loss = 0.49366983
Iteration 1485, loss = 0.49309822
Iteration 1486, loss = 0.49050884
Iteration 1487, loss = 0.48850429
Iteration 1488, loss = 0.49144404
Iteration 1489, loss = 0.49336427
Iteration 1490, loss = 0.48938696
Iteration 1491, loss = 0.48982060
Iteration 1492, loss = 0.48919593
Iteration 1493, loss = 0.48897443
Iteration 1494, loss = 0.49179751
Iteration 1495, loss = 0.49137592
Iteration 1496, loss = 0.49270898
Iteration 1497, loss = 0.49200710
Iteration 1498, loss = 0.49237312
Iteration 1499, loss = 0.48767560
Iteration 1500, loss = 0.49043768
Iteration 1501, loss = 0.49055040
Iteration 1502, loss = 0.48881357
Iteration 1503, loss = 0.48757010
Iteration 1504, loss = 0.49116746
Iteration 1505, loss = 0.49036633
Iteration 1506, loss = 0.49029863
Iteration 1507, loss = 0.48908173
Iteration 1508, loss = 0.49008167
Iteration 1509, loss = 0.49033972
Iteration 1510, loss = 0.49438153
Iteration 1511, loss = 0.49080423
Iteration 1512, loss = 0.48848085
Iteration 1513, loss = 0.49140804
Iteration 1514, loss = 0.48868643
Iteration 1515, loss = 0.49000766
Iteration 1516, loss = 0.49046623
Iteration 1517, loss = 0.49053762
Iteration 1518, loss = 0.48993140
Iteration 1519, loss = 0.49101616
Iteration 1520, loss = 0.48859729
Iteration 1521, loss = 0.49155414
Iteration 1522, loss = 0.48866841
Iteration 1523, loss = 0.48939898
Iteration 1524, loss = 0.48768623
Iteration 1525, loss = 0.49091444
Iteration 1526, loss = 0.48809572
Iteration 1527, loss = 0.49012877
Iteration 1528, loss = 0.49303633
Iteration 1529, loss = 0.49421741
Iteration 1530, loss = 0.49091981
Iteration 1531, loss = 0.49026975
Iteration 1532, loss = 0.48857668
Iteration 1533, loss = 0.48807473
Iteration 1534, loss = 0.48724089
Iteration 1535, loss = 0.48727472
Iteration 1536, loss = 0.48818329
Iteration 1537, loss = 0.49008032
Iteration 1538, loss = 0.48805642
Iteration 1539, loss = 0.49287563
Iteration 1540, loss = 0.49464079
Iteration 1541, loss = 0.48917804
Iteration 1542, loss = 0.48774947
Iteration 1543, loss = 0.48939197
Iteration 1544, loss = 0.48750269
Iteration 1545, loss = 0.48853372
Iteration 1546, loss = 0.49063267
Iteration 1547, loss = 0.49403836
Iteration 1548, loss = 0.49304792
Iteration 1549, loss = 0.48928439
Iteration 1550, loss = 0.48830146
Iteration 1551, loss = 0.48802213
Iteration 1552, loss = 0.48653330
Iteration 1553, loss = 0.48896607
Iteration 1554, loss = 0.48925849
Iteration 1555, loss = 0.48934238
Iteration 1556, loss = 0.48885657
Iteration 1557, loss = 0.48860254
Iteration 1558, loss = 0.49093101
Iteration 1559, loss = 0.49195856
Iteration 1560, loss = 0.49369462
Iteration 1561, loss = 0.48802257
Iteration 1562, loss = 0.48975145
Iteration 1563, loss = 0.49124245
Iteration 1564, loss = 0.48840725
Iteration 1565, loss = 0.48775217
Iteration 1566, loss = 0.48934319
Iteration 1567, loss = 0.48888373
Iteration 1568, loss = 0.49213979
Iteration 1569, loss = 0.49262236
Iteration 1570, loss = 0.49198875
Iteration 1571, loss = 0.48824242
Iteration 1572, loss = 0.48719150
Iteration 1573, loss = 0.49150074
Iteration 1574, loss = 0.48746663
Iteration 1575, loss = 0.48806087
Iteration 1576, loss = 0.49197847
Iteration 1577, loss = 0.49128572
Iteration 1578, loss = 0.49075045
Iteration 1579, loss = 0.49187382
Iteration 1580, loss = 0.49008180
Iteration 1581, loss = 0.48863984
Iteration 1582, loss = 0.48716534
Iteration 1583, loss = 0.48795126
Iteration 1584, loss = 0.49142467
Iteration 1585, loss = 0.49248925
Iteration 1586, loss = 0.48688070
Iteration 1587, loss = 0.48976519
Iteration 1588, loss = 0.48937456
Iteration 1589, loss = 0.49045013
Iteration 1590, loss = 0.48982799
Iteration 1591, loss = 0.48827631
Iteration 1592, loss = 0.48898614
Iteration 1593, loss = 0.48888004
Iteration 1594, loss = 0.48887354
Iteration 1595, loss = 0.48767361
Iteration 1596, loss = 0.49024415
Iteration 1597, loss = 0.48750948
Iteration 1598, loss = 0.48859370
Iteration 1599, loss = 0.48961639
Iteration 1600, loss = 0.48945957
Iteration 1601, loss = 0.49015841
