5690
5690
5910
[0, 0, 1, 1000, 0, 0.5, 0.0, 0.5416666666666666]
Iteration 1, loss = 0.70639297
Iteration 1616, loss = 0.52556388
Iteration 1617, loss = 0.52609374
Iteration 1618, loss = 0.52563937
Iteration 1619, loss = 0.52568541
Iteration 1620, loss = 0.52563297
Iteration 1621, loss = 0.52529697
Iteration 1622, loss = 0.52555172
Iteration 1623, loss = 0.52549055
Iteration 1624, loss = 0.52577074
Iteration 1625, loss = 0.52585665
Iteration 1626, loss = 0.52668702
Iteration 1627, loss = 0.52537206
Iteration 1628, loss = 0.52606809
Iteration 1629, loss = 0.52555798
Iteration 1630, loss = 0.52600422
Iteration 1631, loss = 0.52571921
Iteration 1632, loss = 0.52619432
Iteration 1633, loss = 0.52511111
Iteration 1634, loss = 0.52540548
Iteration 1635, loss = 0.52563083
Iteration 1636, loss = 0.52574738
Iteration 1637, loss = 0.52583798
Iteration 1638, loss = 0.52555046
Iteration 1639, loss = 0.52572008
Iteration 1640, loss = 0.52523465
Iteration 1641, loss = 0.52549679
Iteration 1642, loss = 0.52558511
Iteration 1643, loss = 0.52537914
Iteration 1644, loss = 0.52543679
Iteration 1645, loss = 0.52545492
Iteration 1646, loss = 0.52556392
Iteration 1647, loss = 0.52566449
Iteration 1648, loss = 0.52659872
Iteration 1649, loss = 0.52563727
Iteration 1650, loss = 0.52568012
Iteration 1651, loss = 0.52535976
Iteration 1652, loss = 0.52571781
Iteration 1653, loss = 0.52523982
Iteration 1654, loss = 0.52516399
Iteration 1655, loss = 0.52576654
Iteration 1656, loss = 0.52601032
Iteration 1657, loss = 0.52609327
Iteration 1658, loss = 0.52572064
Iteration 1659, loss = 0.52544055
Iteration 1660, loss = 0.52555124
Iteration 1661, loss = 0.52508018
Iteration 1662, loss = 0.52558683
Iteration 1663, loss = 0.52665636
Iteration 1664, loss = 0.52557603
Iteration 1665, loss = 0.52551650
Iteration 1666, loss = 0.52562093
Iteration 1667, loss = 0.52560588
Iteration 1668, loss = 0.52542348
Iteration 1669, loss = 0.52513292
Iteration 1670, loss = 0.52493237
Iteration 1671, loss = 0.52531463
Iteration 1672, loss = 0.52543045
Iteration 1673, loss = 0.52556261
Iteration 1674, loss = 0.52564112
Iteration 1675, loss = 0.52559290
Iteration 1676, loss = 0.52528094
Iteration 1677, loss = 0.52542355
Iteration 1678, loss = 0.52590196
Iteration 1679, loss = 0.52545121
Iteration 1680, loss = 0.52550040
Iteration 1681, loss = 0.52539819
Iteration 1682, loss = 0.52679019
Iteration 1683, loss = 0.52616123
Iteration 1684, loss = 0.52643185
Iteration 1685, loss = 0.52585033
Iteration 1686, loss = 0.52608003
Iteration 1687, loss = 0.52666465
Iteration 1688, loss = 0.52551260
Iteration 1689, loss = 0.52532394
Iteration 1690, loss = 0.52499850
Iteration 1691, loss = 0.52513697
Iteration 1692, loss = 0.52516353
Iteration 1693, loss = 0.52548285
Iteration 1694, loss = 0.52554716
Iteration 1695, loss = 0.52518405
Iteration 1696, loss = 0.52502674
Iteration 1697, loss = 0.52551484
Iteration 1698, loss = 0.52524647
Iteration 1699, loss = 0.52481103
Iteration 1700, loss = 0.52508954
Iteration 1701, loss = 0.52527454
Iteration 1702, loss = 0.52563894
Iteration 1703, loss = 0.52521171
Iteration 1704, loss = 0.52507046
Iteration 1705, loss = 0.52625206
Iteration 1706, loss = 0.52595013
Iteration 1707, loss = 0.52540599
Iteration 1708, loss = 0.52495765
Iteration 1709, loss = 0.52576749
Iteration 1710, loss = 0.52526179
Iteration 1711, loss = 0.52543078
Iteration 1712, loss = 0.52522245
Iteration 1713, loss = 0.52523363
Iteration 1714, loss = 0.52480248
Iteration 1715, loss = 0.52547907
Iteration 1716, loss = 0.52589126
Iteration 1717, loss = 0.52526826
Iteration 1718, loss = 0.52610757
Iteration 1719, loss = 0.52593750
Iteration 1720, loss = 0.52504577
Iteration 1721, loss = 0.52518364
Iteration 1722, loss = 0.52549292
Iteration 1723, loss = 0.52545367
Iteration 1724, loss = 0.52507908
Iteration 1725, loss = 0.52523558
Iteration 1726, loss = 0.52520353
Iteration 1727, loss = 0.52482639
Iteration 1728, loss = 0.52605386
Iteration 1729, loss = 0.52634515
Iteration 1730, loss = 0.52491169
Iteration 1731, loss = 0.52577705
Iteration 1732, loss = 0.52558390
Iteration 1733, loss = 0.52497478
Iteration 1734, loss = 0.52513512
Iteration 1735, loss = 0.52493812
Iteration 1736, loss = 0.52468834
Iteration 1737, loss = 0.52528053
Iteration 1738, loss = 0.52580580
Iteration 1739, loss = 0.52477122
Iteration 1740, loss = 0.52480899
Iteration 1741, loss = 0.52499053
Iteration 1742, loss = 0.52506110
Iteration 1743, loss = 0.52580686
Iteration 1744, loss = 0.52492362
Iteration 1745, loss = 0.52496400
Iteration 1746, loss = 0.52563982
Iteration 1747, loss = 0.52544253
Iteration 1748, loss = 0.52521398
Iteration 1749, loss = 0.52528733
Iteration 1750, loss = 0.52492805
Iteration 1751, loss = 0.52502348
Iteration 1752, loss = 0.52482716
Iteration 1753, loss = 0.52457575
Iteration 1754, loss = 0.52587350
Iteration 1755, loss = 0.52581081
Iteration 1756, loss = 0.52511137
Iteration 1757, loss = 0.52539746
Iteration 1758, loss = 0.52699207
Iteration 1759, loss = 0.52644490
Iteration 1760, loss = 0.52564720
Iteration 1761, loss = 0.52482717
Iteration 1762, loss = 0.52505518
Iteration 1763, loss = 0.52472965
Iteration 1764, loss = 0.52486931
Iteration 1765, loss = 0.52453319
Iteration 1766, loss = 0.52451557
Iteration 1767, loss = 0.52467886
Iteration 1768, loss = 0.52453408
Iteration 1769, loss = 0.52528232
Iteration 1770, loss = 0.52526713
Iteration 1771, loss = 0.52549895
Iteration 1772, loss = 0.52499794
Iteration 1773, loss = 0.52500132
Iteration 1774, loss = 0.52508248
Iteration 1775, loss = 0.52481398
Iteration 1776, loss = 0.52501832
Iteration 1777, loss = 0.52476521
Iteration 1778, loss = 0.52500784
Iteration 1779, loss = 0.52460798
Iteration 1780, loss = 0.52515844
Iteration 1781, loss = 0.52525564
Iteration 1782, loss = 0.52541532
Iteration 1783, loss = 0.52533650
Iteration 1784, loss = 0.52525331
Iteration 1785, loss = 0.52538156
Iteration 1786, loss = 0.52458097
Iteration 1787, loss = 0.52526442
Iteration 1788, loss = 0.52456999
Iteration 1789, loss = 0.52494088
Iteration 1790, loss = 0.52467888
Iteration 1791, loss = 0.52544166
Iteration 1792, loss = 0.52618597
Iteration 1793, loss = 0.52509051
Iteration 1794, loss = 0.52447165
Iteration 1795, loss = 0.52446811
Iteration 1796, loss = 0.52448527
Iteration 1797, loss = 0.52460966
Iteration 1798, loss = 0.52506915
Iteration 1799, loss = 0.52498993
Iteration 1800, loss = 0.52452535
Iteration 1801, loss = 0.52494833
Iteration 1802, loss = 0.52424857
Iteration 1803, loss = 0.52523460
Iteration 1804, loss = 0.52570661
Iteration 1805, loss = 0.52502300
Iteration 1806, loss = 0.52488161
Iteration 1807, loss = 0.52483202
Iteration 1808, loss = 0.52404502
Iteration 1809, loss = 0.52457299
Iteration 1810, loss = 0.52546687
Iteration 1811, loss = 0.52460175
Iteration 1812, loss = 0.52498947
Iteration 1813, loss = 0.52437162
Iteration 1814, loss = 0.52511022
Iteration 1815, loss = 0.52393477
Iteration 1816, loss = 0.52525899
Iteration 1817, loss = 0.52514226
Iteration 1818, loss = 0.52460404
Iteration 1819, loss = 0.52518732
Iteration 1820, loss = 0.52508562
Iteration 1821, loss = 0.52561213
Iteration 1822, loss = 0.52461813
Iteration 1823, loss = 0.52463445
Iteration 1824, loss = 0.52480494
Iteration 1825, loss = 0.52441128
Iteration 1826, loss = 0.52418073
Iteration 1827, loss = 0.52443236
Iteration 1828, loss = 0.52450952
Iteration 1829, loss = 0.52415601
Iteration 1830, loss = 0.52474466
Iteration 1831, loss = 0.52448671
Iteration 1832, loss = 0.52458974
Iteration 1833, loss = 0.52457528
Iteration 1834, loss = 0.52480581
Iteration 1835, loss = 0.52434203
Iteration 1836, loss = 0.52475175
Iteration 1837, loss = 0.52501141
Iteration 1838, loss = 0.52518241
Iteration 1839, loss = 0.52421409
Iteration 1840, loss = 0.52505795
Iteration 1841, loss = 0.52501461
Iteration 1842, loss = 0.52445014
Iteration 1843, loss = 0.52468312
Iteration 1844, loss = 0.52452270
Iteration 1845, loss = 0.52454414
Iteration 1846, loss = 0.52431776
Iteration 1847, loss = 0.52426455
Iteration 1848, loss = 0.52437029
Iteration 1849, loss = 0.52451090
Iteration 1850, loss = 0.52447678
Iteration 1851, loss = 0.52441956
Iteration 1852, loss = 0.52445727
Iteration 1853, loss = 0.52456180
Iteration 1854, loss = 0.52515545
Iteration 1855, loss = 0.52454397
Iteration 1856, loss = 0.52469787
Iteration 1857, loss = 0.52437594
Iteration 1858, loss = 0.52503924
Iteration 1859, loss = 0.52425812
Iteration 1860, loss = 0.52423907
Iteration 1861, loss = 0.52423140
Iteration 1862, loss = 0.52492972
Iteration 1863, loss = 0.52421703
Iteration 1864, loss = 0.52459211
Iteration 1865, loss = 0.52409769
Iteration 1866, loss = 0.52548491
Iteration 1867, loss = 0.52427173
Iteration 1868, loss = 0.52480534
Iteration 1869, loss = 0.52450849
Iteration 1870, loss = 0.52427467
Iteration 1871, loss = 0.52497204
Iteration 1872, loss = 0.52422060
Iteration 1873, loss = 0.52433349
Iteration 1874, loss = 0.52443335
Iteration 1875, loss = 0.52379075
Iteration 1876, loss = 0.52398995
Iteration 1877, loss = 0.52390865
Iteration 1878, loss = 0.52543457
Iteration 1879, loss = 0.52394530
Iteration 1880, loss = 0.52384569
Iteration 1881, loss = 0.52392695
Iteration 1882, loss = 0.52415503
Iteration 1883, loss = 0.52445727
Iteration 1884, loss = 0.52429270
Iteration 1885, loss = 0.52501871
Iteration 1886, loss = 0.52567538
Iteration 1887, loss = 0.52354987
Iteration 1888, loss = 0.52491417
Iteration 1889, loss = 0.52403445
Iteration 1890, loss = 0.52385992
Iteration 1891, loss = 0.52559543
Iteration 1892, loss = 0.52397918
Iteration 1893, loss = 0.52408052
Iteration 1894, loss = 0.52494648
Iteration 1895, loss = 0.52418245
Iteration 1896, loss = 0.52425564
Iteration 1897, loss = 0.52482496
Iteration 1898, loss = 0.52397030
Iteration 1899, loss = 0.52362723
Iteration 1900, loss = 0.52404436
Iteration 1901, loss = 0.52417703
Iteration 1902, loss = 0.52470958
Iteration 1903, loss = 0.52391841
Iteration 1904, loss = 0.52377761
Iteration 1905, loss = 0.52406859
Iteration 1906, loss = 0.52463860
Iteration 1907, loss = 0.52417958
Iteration 1908, loss = 0.52420144
Iteration 1909, loss = 0.52375842
Iteration 1910, loss = 0.52393761
Iteration 1911, loss = 0.52469138
Iteration 1912, loss = 0.52402673
Iteration 1913, loss = 0.52541931
Iteration 1914, loss = 0.52374397
Iteration 1915, loss = 0.52430635
Iteration 1916, loss = 0.52445542
Iteration 1917, loss = 0.52392408
Iteration 1918, loss = 0.52493741
Iteration 1919, loss = 0.52395203
Iteration 1920, loss = 0.52398936
Iteration 1921, loss = 0.52417788
Iteration 1922, loss = 0.52540068
Iteration 1923, loss = 0.52438812
Iteration 1924, loss = 0.52379797
Iteration 1925, loss = 0.52424601
Iteration 1926, loss = 0.52425082
Iteration 1927, loss = 0.52414108
Iteration 1928, loss = 0.52465663
Iteration 1929, loss = 0.52358844
Iteration 1930, loss = 0.52384054
Iteration 1931, loss = 0.52369502
Iteration 1932, loss = 0.52425710
Iteration 1933, loss = 0.52374660
Iteration 1934, loss = 0.52485630
Iteration 1935, loss = 0.52408040
Iteration 1936, loss = 0.52397231
Iteration 1937, loss = 0.52474848
Iteration 1938, loss = 0.52453150
Iteration 1939, loss = 0.52458260
Iteration 1940, loss = 0.52349992
Iteration 1941, loss = 0.52368033
Iteration 1942, loss = 0.52391982
Iteration 1943, loss = 0.52363468
Iteration 1944, loss = 0.52376786
Iteration 1945, loss = 0.52336629
Iteration 1946, loss = 0.52359290
Iteration 1947, loss = 0.52384465
Iteration 1948, loss = 0.52399143
Iteration 1949, loss = 0.52369121
Iteration 1950, loss = 0.52379473
Iteration 1951, loss = 0.52395459
Iteration 1952, loss = 0.52349943
Iteration 1953, loss = 0.52383975
Iteration 1954, loss = 0.52445761
Iteration 1955, loss = 0.52410815
Iteration 1956, loss = 0.52341779
Iteration 1957, loss = 0.52461792
Iteration 1958, loss = 0.52382954
Iteration 1959, loss = 0.52415687
Iteration 1960, loss = 0.52442543
Iteration 1961, loss = 0.52425035
Iteration 1962, loss = 0.52431707
Iteration 1963, loss = 0.52411975
Iteration 1964, loss = 0.52351551
Iteration 1965, loss = 0.52395326
Iteration 1966, loss = 0.52336534
Iteration 1967, loss = 0.52417407
Iteration 1968, loss = 0.52366859
Iteration 1969, loss = 0.52457061
Iteration 1970, loss = 0.52384083
Iteration 1971, loss = 0.52436458
Iteration 1972, loss = 0.52393146
Iteration 1973, loss = 0.52410212
Iteration 1974, loss = 0.52346100
Iteration 1975, loss = 0.52351892
Iteration 1976, loss = 0.52432114
Iteration 1977, loss = 0.52353772
Iteration 1978, loss = 0.52424547
Iteration 1979, loss = 0.52367159
Iteration 1980, loss = 0.52364327
Iteration 1981, loss = 0.52317148
Iteration 1982, loss = 0.52390415
Iteration 1983, loss = 0.52370439
Iteration 1984, loss = 0.52328701
Iteration 1985, loss = 0.52400213
Iteration 1986, loss = 0.52517553
Iteration 1987, loss = 0.52375678
Iteration 1988, loss = 0.52514367
Iteration 1989, loss = 0.52318743
Iteration 1990, loss = 0.52366520
Iteration 1991, loss = 0.52300913
Iteration 1992, loss = 0.52378392
Iteration 1993, loss = 0.52411956
Iteration 1994, loss = 0.52328508
Iteration 1995, loss = 0.52388052
Iteration 1996, loss = 0.52391296
Iteration 1997, loss = 0.52335382
Iteration 1998, loss = 0.52334305
Iteration 1999, loss = 0.52363614
Iteration 2000, loss = 0.52387576
Iteration 2001, loss = 0.52417105
Iteration 2002, loss = 0.52405665
Iteration 2003, loss = 0.52316111
Iteration 2004, loss = 0.52322723
Iteration 2005, loss = 0.52355379
Iteration 2006, loss = 0.52369614
Iteration 2007, loss = 0.52351780
Iteration 2008, loss = 0.52355955
Iteration 2009, loss = 0.52371901
Iteration 2010, loss = 0.52373296
Iteration 2011, loss = 0.52389208
Iteration 2012, loss = 0.52382216
Iteration 2013, loss = 0.52377745
Iteration 2014, loss = 0.52375614
Iteration 2015, loss = 0.52374392
Iteration 2016, loss = 0.52338391
Iteration 2017, loss = 0.52392398
Iteration 2018, loss = 0.52359088
Iteration 2019, loss = 0.52414998
Iteration 2020, loss = 0.52327776
Iteration 2021, loss = 0.52321305
Iteration 2022, loss = 0.52410833
Iteration 2023, loss = 0.52540342
Iteration 2024, loss = 0.52422161
Iteration 2025, loss = 0.52297349
Iteration 2026, loss = 0.52344908
Iteration 2027, loss = 0.52330264
Iteration 2028, loss = 0.52320196
Iteration 2029, loss = 0.52346328
Iteration 2030, loss = 0.52344790
Iteration 2031, loss = 0.52328162
Iteration 2032, loss = 0.52365616
Iteration 2033, loss = 0.52323067
Iteration 2034, loss = 0.52400803
Iteration 2035, loss = 0.52341903
Iteration 2036, loss = 0.52313090
Iteration 2037, loss = 0.52362598
Iteration 2038, loss = 0.52378242
Iteration 2039, loss = 0.52324361
Iteration 2040, loss = 0.52295429
Iteration 2041, loss = 0.52352400
Iteration 2042, loss = 0.52381802
Iteration 2043, loss = 0.52364558
Iteration 2044, loss = 0.52403826
Iteration 2045, loss = 0.52324756
Iteration 2046, loss = 0.52304320
Iteration 2047, loss = 0.52410412
Iteration 2048, loss = 0.52385820
Iteration 2049, loss = 0.52321455
Iteration 2050, loss = 0.52358146
Iteration 2051, loss = 0.52286371
Iteration 2052, loss = 0.52316488
Iteration 2053, loss = 0.52325496
Iteration 2054, loss = 0.52361807
Iteration 2055, loss = 0.52331525
Iteration 2056, loss = 0.52411521
Iteration 2057, loss = 0.52317748
Iteration 2058, loss = 0.52327428
Iteration 2059, loss = 0.52304996
Iteration 2060, loss = 0.52318219
Iteration 2061, loss = 0.52279438
Iteration 2062, loss = 0.52322206
Iteration 2063, loss = 0.52288256
Iteration 2064, loss = 0.52265252
Iteration 2065, loss = 0.52311644
Iteration 2066, loss = 0.52363046
Iteration 2067, loss = 0.52309793
Iteration 2068, loss = 0.52351973
Iteration 2069, loss = 0.52313078
Iteration 2070, loss = 0.52362353
Iteration 2071, loss = 0.52423984
Iteration 2072, loss = 0.52320454
Iteration 2073, loss = 0.52274641
Iteration 2074, loss = 0.52297232
Iteration 2075, loss = 0.52288218
Iteration 2076, loss = 0.52312755
Iteration 2077, loss = 0.52294812
Iteration 2078, loss = 0.52405435
Iteration 2079, loss = 0.52498754
Iteration 2080, loss = 0.52366478
Iteration 2081, loss = 0.52301621
Iteration 2082, loss = 0.52355665
Iteration 2083, loss = 0.52303396
Iteration 2084, loss = 0.52376951
Iteration 2085, loss = 0.52306882
Iteration 2086, loss = 0.52265532
Iteration 2087, loss = 0.52284450
Iteration 2088, loss = 0.52394796
Iteration 2089, loss = 0.52361114
Iteration 2090, loss = 0.52301091
Iteration 2091, loss = 0.52424314
Iteration 2092, loss = 0.52309389
Iteration 2093, loss = 0.52354581
Iteration 2094, loss = 0.52309041
Iteration 2095, loss = 0.52363120
Iteration 2096, loss = 0.52336119
Iteration 2097, loss = 0.52263529
Iteration 2098, loss = 0.52275862
Iteration 2099, loss = 0.52339701
Iteration 2100, loss = 0.52303173
Iteration 2101, loss = 0.52297875
Iteration 2102, loss = 0.52328312
Iteration 2103, loss = 0.52315858
Iteration 2104, loss = 0.52325317
Iteration 2105, loss = 0.52292971
Iteration 2106, loss = 0.52251578
Iteration 2107, loss = 0.52312970
Iteration 2108, loss = 0.52294990
Iteration 2109, loss = 0.52268369
Iteration 2110, loss = 0.52330098
Iteration 2111, loss = 0.52281166
Iteration 2112, loss = 0.52261569
Iteration 2113, loss = 0.52245846
Iteration 2114, loss = 0.52332591
Iteration 2115, loss = 0.52372995
Iteration 2116, loss = 0.52314497
Iteration 2117, loss = 0.52248598
Iteration 2118, loss = 0.52270181
Iteration 2119, loss = 0.52316290
Iteration 2120, loss = 0.52300662
Iteration 2121, loss = 0.52266991
Iteration 2122, loss = 0.52231314
Iteration 2123, loss = 0.52260540
Iteration 2124, loss = 0.52293829
Iteration 2125, loss = 0.52327586
Iteration 2126, loss = 0.52311496
Iteration 2127, loss = 0.52272809
Iteration 2128, loss = 0.52275288
Iteration 2129, loss = 0.52258219
Iteration 2130, loss = 0.52270794
Iteration 2131, loss = 0.52247497
Iteration 2132, loss = 0.52267876
Iteration 2133, loss = 0.52253535
Iteration 2134, loss = 0.52320305
Iteration 2135, loss = 0.52341374
Iteration 2136, loss = 0.52251188
Iteration 2137, loss = 0.52259217
Iteration 2138, loss = 0.52316593
Iteration 2139, loss = 0.52257833
Iteration 2140, loss = 0.52304604
Iteration 2141, loss = 0.52231108
Iteration 2142, loss = 0.52273498
Iteration 2143, loss = 0.52308540
Iteration 2144, loss = 0.52381814
Iteration 2145, loss = 0.52312353
Iteration 2146, loss = 0.52338265
Iteration 2147, loss = 0.52346818
Iteration 2148, loss = 0.52296734
Iteration 2149, loss = 0.52249564
Iteration 2150, loss = 0.52259739
Iteration 2151, loss = 0.52204724
Iteration 2152, loss = 0.52305992
Iteration 2153, loss = 0.52239640
Iteration 2154, loss = 0.52237390
Iteration 2155, loss = 0.52348995
Iteration 2156, loss = 0.52403945
Iteration 2157, loss = 0.52271849
Iteration 2158, loss = 0.52280705
Iteration 2159, loss = 0.52279460
Iteration 2160, loss = 0.52253260
Iteration 2161, loss = 0.52309084
Iteration 2162, loss = 0.52305774
Iteration 2163, loss = 0.52311006
Iteration 2164, loss = 0.52276356
Iteration 2165, loss = 0.52263899
Iteration 2166, loss = 0.52234526
Iteration 2167, loss = 0.52255106
Iteration 2168, loss = 0.52323385
Iteration 2169, loss = 0.52240446
Iteration 2170, loss = 0.52324867
Iteration 2171, loss = 0.52248555
Iteration 2172, loss = 0.52261956
Iteration 2173, loss = 0.52253802
Iteration 2174, loss = 0.52270282
Iteration 2175, loss = 0.52259886
Iteration 2176, loss = 0.52242727
Iteration 2177, loss = 0.52187257
Iteration 2178, loss = 0.52258073
Iteration 2179, loss = 0.52306835
Iteration 2180, loss = 0.52238737
Iteration 2181, loss = 0.52256513
Iteration 2182, loss = 0.52269362
Iteration 2183, loss = 0.52258853
Iteration 2184, loss = 0.52198109
Iteration 2185, loss = 0.52283973
Iteration 2186, loss = 0.52264843
Iteration 2187, loss = 0.52271448
Iteration 2188, loss = 0.52330733
Iteration 2189, loss = 0.52291508
Iteration 2190, loss = 0.52221523
Iteration 2191, loss = 0.52232578
Iteration 2192, loss = 0.52216982
Iteration 2193, loss = 0.52278036
Iteration 2194, loss = 0.52208986
Iteration 2195, loss = 0.52266517
Iteration 2196, loss = 0.52262140
Iteration 2197, loss = 0.52295305
Iteration 2198, loss = 0.52285205
Iteration 2199, loss = 0.52250208
Iteration 2200, loss = 0.52236416
Iteration 2201, loss = 0.52247668
Iteration 2202, loss = 0.52303630
Iteration 2203, loss = 0.52201425
Iteration 2204, loss = 0.52196749
Iteration 2205, loss = 0.52214354
Iteration 2206, loss = 0.52215532
Iteration 2207, loss = 0.52304732
Iteration 2208, loss = 0.52251871
Iteration 2209, loss = 0.52290669
Iteration 2210, loss = 0.52235080
Iteration 2211, loss = 0.52201151
Iteration 2212, loss = 0.52253630
Iteration 2213, loss = 0.52271659
Iteration 2214, loss = 0.52255688
Iteration 2215, loss = 0.52281586
Iteration 2216, loss = 0.52239377
Iteration 2217, loss = 0.52193516
Iteration 2218, loss = 0.52252347
Iteration 2219, loss = 0.52295171
Iteration 2220, loss = 0.52201394
Iteration 2221, loss = 0.52186214
Iteration 2222, loss = 0.52206615
Iteration 2223, loss = 0.52279569
Iteration 2224, loss = 0.52330073
Iteration 2225, loss = 0.52365264
Iteration 2226, loss = 0.52239833
Iteration 2227, loss = 0.52253767
Iteration 2228, loss = 0.52215779
Iteration 2229, loss = 0.52232768
Iteration 2230, loss = 0.52217594
Iteration 2231, loss = 0.52226421
Iteration 2232, loss = 0.52224404
Iteration 2233, loss = 0.52277534
Iteration 2234, loss = 0.52206550
Iteration 2235, loss = 0.52195732
Iteration 2236, loss = 0.52196375
Iteration 2237, loss = 0.52224273
Iteration 2238, loss = 0.52228993
Iteration 2239, loss = 0.52255354
Iteration 2240, loss = 0.52208445
Iteration 2241, loss = 0.52165164
Iteration 2242, loss = 0.52220606
Iteration 2243, loss = 0.52278464
Iteration 2244, loss = 0.52254233
Iteration 2245, loss = 0.52203215
Iteration 2246, loss = 0.52195632
Iteration 2247, loss = 0.52203872
Iteration 2248, loss = 0.52330062
Iteration 2249, loss = 0.52233361
Iteration 2250, loss = 0.52247290
Iteration 2251, loss = 0.52404404
Iteration 2252, loss = 0.52284340
Iteration 2253, loss = 0.52332290
Iteration 2254, loss = 0.52206455
Iteration 2255, loss = 0.52212710
Iteration 2256, loss = 0.52247439
Iteration 2257, loss = 0.52285378
Iteration 2258, loss = 0.52192012
Iteration 2259, loss = 0.52175585
Iteration 2260, loss = 0.52234066
Iteration 2261, loss = 0.52223096
Iteration 2262, loss = 0.52266613
Iteration 2263, loss = 0.52168777
Iteration 2264, loss = 0.52172067
Iteration 2265, loss = 0.52181815
Iteration 2266, loss = 0.52200191
Iteration 2267, loss = 0.52233950
Iteration 2268, loss = 0.52218977
Iteration 2269, loss = 0.52183563
Iteration 2270, loss = 0.52411299
Iteration 2271, loss = 0.52287749
Iteration 2272, loss = 0.52256609
Iteration 2273, loss = 0.52210964
Iteration 2274, loss = 0.52177920
Iteration 2275, loss = 0.52196375
Iteration 2276, loss = 0.52211744
Iteration 2277, loss = 0.52241138
Iteration 2278, loss = 0.52261558
Iteration 2279, loss = 0.52201696
Iteration 2280, loss = 0.52180501
Iteration 2281, loss = 0.52190196
Iteration 2282, loss = 0.52276144
Iteration 2283, loss = 0.52332679
Iteration 2284, loss = 0.52269166
Iteration 2285, loss = 0.52148089
Iteration 2286, loss = 0.52250002
Iteration 2287, loss = 0.52327416
Iteration 2288, loss = 0.52197680
Iteration 2289, loss = 0.52189965
Iteration 2290, loss = 0.52204529
Iteration 2291, loss = 0.52332303
Iteration 2292, loss = 0.52154537
Iteration 2293, loss = 0.52274825
Iteration 2294, loss = 0.52178344
Iteration 2295, loss = 0.52184008
Iteration 2296, loss = 0.52201834
Iteration 2297, loss = 0.52254857
Iteration 2298, loss = 0.52246166
Iteration 2299, loss = 0.52223618
Iteration 2300, loss = 0.52201642
Iteration 2301, loss = 0.52179573
Iteration 2302, loss = 0.52154311
Iteration 2303, loss = 0.52159757
Iteration 2304, loss = 0.52262806
Iteration 2305, loss = 0.52393038
Iteration 2306, loss = 0.52190226
Iteration 2307, loss = 0.52182649
Iteration 2308, loss = 0.52156578
Iteration 2309, loss = 0.52214474
Iteration 2310, loss = 0.52193225
Iteration 2311, loss = 0.52165872
Iteration 2312, loss = 0.52144935
Iteration 2313, loss = 0.52129543
Iteration 2314, loss = 0.52180351
Iteration 2315, loss = 0.52204748
Iteration 2316, loss = 0.52197266
Iteration 2317, loss = 0.52196207
Iteration 2318, loss = 0.52176276
Iteration 2319, loss = 0.52179986
Iteration 2320, loss = 0.52182564
Iteration 2321, loss = 0.52158016
Iteration 2322, loss = 0.52149645
Iteration 2323, loss = 0.52185905
Iteration 2324, loss = 0.52138241
Iteration 2325, loss = 0.52223814
Iteration 2326, loss = 0.52170932
Iteration 2327, loss = 0.52159875
Iteration 2328, loss = 0.52321132
Iteration 2329, loss = 0.52148095
Iteration 2330, loss = 0.52161289
Iteration 2331, loss = 0.52164224
Iteration 2332, loss = 0.52241612
Iteration 2333, loss = 0.52105464
Iteration 2334, loss = 0.52162883
Iteration 2335, loss = 0.52268002
Iteration 2336, loss = 0.52148576
Iteration 2337, loss = 0.52159089
Iteration 2338, loss = 0.52144395
Iteration 2339, loss = 0.52236081
Iteration 2340, loss = 0.52119931
Iteration 2341, loss = 0.52182448
Iteration 2342, loss = 0.52130350
Iteration 2343, loss = 0.52191964
Iteration 2344, loss = 0.52146900
Iteration 2345, loss = 0.52170351
Iteration 2346, loss = 0.52186509
Iteration 2347, loss = 0.52207461
Iteration 2348, loss = 0.52134295
Iteration 2349, loss = 0.52114505
Iteration 2350, loss = 0.52124856
Iteration 2351, loss = 0.52147842
Iteration 2352, loss = 0.52158248
Iteration 2353, loss = 0.52163049
Iteration 2354, loss = 0.52192979
Iteration 2355, loss = 0.52153851
Iteration 2356, loss = 0.52194329
Iteration 2357, loss = 0.52116764
Iteration 2358, loss = 0.52113444
Iteration 2359, loss = 0.52180354
Iteration 2360, loss = 0.52191304
Iteration 2361, loss = 0.52176808
Iteration 2362, loss = 0.52204016
Iteration 2363, loss = 0.52166966
Iteration 2364, loss = 0.52162578
Iteration 2365, loss = 0.52113351
Iteration 2366, loss = 0.52126066
Iteration 2367, loss = 0.52097167
Iteration 2368, loss = 0.52110810
Iteration 2369, loss = 0.52158807
Iteration 2370, loss = 0.52200682
Iteration 2371, loss = 0.52134880
Iteration 2372, loss = 0.52129833
Iteration 2373, loss = 0.52212686
Iteration 2374, loss = 0.52177565
Iteration 2375, loss = 0.52243403
Iteration 2376, loss = 0.52169089
Iteration 2377, loss = 0.52165670
Iteration 2378, loss = 0.52139520
Iteration 2379, loss = 0.52131495
Iteration 2380, loss = 0.52190897
Iteration 2381, loss = 0.52123419
Iteration 2382, loss = 0.52130260
Iteration 2383, loss = 0.52171566
Iteration 2384, loss = 0.52136776
Iteration 2385, loss = 0.52146180
Iteration 2386, loss = 0.52124374
Iteration 2387, loss = 0.52120748
Iteration 2388, loss = 0.52189853
Iteration 2389, loss = 0.52180682
