5514
5514
5522
[0, 0, 1, 1000, 0, 0.0, 1.0, 0.5416666666666666]
Iteration 1, loss = 0.68436320
Iteration 2140, loss = 0.46401536
Iteration 2141, loss = 0.46414198
Iteration 2142, loss = 0.46410898
Iteration 2143, loss = 0.46415250
Iteration 2144, loss = 0.46442600
Iteration 2145, loss = 0.46400490
Iteration 2146, loss = 0.46387225
Iteration 2147, loss = 0.46400141
Iteration 2148, loss = 0.46400870
Iteration 2149, loss = 0.46390859
Iteration 2150, loss = 0.46400539
Iteration 2151, loss = 0.46388131
Iteration 2152, loss = 0.46385566
Iteration 2153, loss = 0.46400361
Iteration 2154, loss = 0.46440962
Iteration 2155, loss = 0.46399923
Iteration 2156, loss = 0.46398034
Iteration 2157, loss = 0.46393065
Iteration 2158, loss = 0.46396695
Iteration 2159, loss = 0.46378228
Iteration 2160, loss = 0.46402106
Iteration 2161, loss = 0.46365148
Iteration 2162, loss = 0.46403338
Iteration 2163, loss = 0.46389422
Iteration 2164, loss = 0.46398733
Iteration 2165, loss = 0.46374788
Iteration 2166, loss = 0.46368191
Iteration 2167, loss = 0.46375338
Iteration 2168, loss = 0.46389239
Iteration 2169, loss = 0.46390983
Iteration 2170, loss = 0.46448134
Iteration 2171, loss = 0.46383995
Iteration 2172, loss = 0.46366278
Iteration 2173, loss = 0.46364380
Iteration 2174, loss = 0.46357170
Iteration 2175, loss = 0.46389843
Iteration 2176, loss = 0.46373427
Iteration 2177, loss = 0.46386089
Iteration 2178, loss = 0.46375445
Iteration 2179, loss = 0.46353422
Iteration 2180, loss = 0.46369078
Iteration 2181, loss = 0.46368638
Iteration 2182, loss = 0.46385427
Iteration 2183, loss = 0.46414648
Iteration 2184, loss = 0.46346684
Iteration 2185, loss = 0.46353956
Iteration 2186, loss = 0.46350151
Iteration 2187, loss = 0.46355849
Iteration 2188, loss = 0.46363876
Iteration 2189, loss = 0.46370269
Iteration 2190, loss = 0.46355544
Iteration 2191, loss = 0.46375119
Iteration 2192, loss = 0.46350851
Iteration 2193, loss = 0.46356626
Iteration 2194, loss = 0.46350760
Iteration 2195, loss = 0.46374057
Iteration 2196, loss = 0.46338821
Iteration 2197, loss = 0.46328077
Iteration 2198, loss = 0.46344260
Iteration 2199, loss = 0.46353904
Iteration 2200, loss = 0.46331877
Iteration 2201, loss = 0.46334246
Iteration 2202, loss = 0.46359536
Iteration 2203, loss = 0.46338515
Iteration 2204, loss = 0.46353076
Iteration 2205, loss = 0.46348246
Iteration 2206, loss = 0.46352046
Iteration 2207, loss = 0.46352858
Iteration 2208, loss = 0.46341745
Iteration 2209, loss = 0.46326238
Iteration 2210, loss = 0.46326310
Iteration 2211, loss = 0.46334954
Iteration 2212, loss = 0.46368181
Iteration 2213, loss = 0.46314987
Iteration 2214, loss = 0.46378378
Iteration 2215, loss = 0.46323615
Iteration 2216, loss = 0.46342842
Iteration 2217, loss = 0.46328959
Iteration 2218, loss = 0.46344788
Iteration 2219, loss = 0.46321313
Iteration 2220, loss = 0.46313709
Iteration 2221, loss = 0.46330725
Iteration 2222, loss = 0.46316334
Iteration 2223, loss = 0.46313958
Iteration 2224, loss = 0.46316447
Iteration 2225, loss = 0.46296623
Iteration 2226, loss = 0.46307999
Iteration 2227, loss = 0.46318743
Iteration 2228, loss = 0.46300509
Iteration 2229, loss = 0.46316303
Iteration 2230, loss = 0.46304412
Iteration 2231, loss = 0.46298246
Iteration 2232, loss = 0.46321917
Iteration 2233, loss = 0.46317577
Iteration 2234, loss = 0.46302131
Iteration 2235, loss = 0.46293629
Iteration 2236, loss = 0.46294193
Iteration 2237, loss = 0.46333411
Iteration 2238, loss = 0.46363576
Iteration 2239, loss = 0.46377372
Iteration 2240, loss = 0.46353447
Iteration 2241, loss = 0.46318105
Iteration 2242, loss = 0.46398626
Iteration 2243, loss = 0.46411133
Iteration 2244, loss = 0.46283885
Iteration 2245, loss = 0.46314765
Iteration 2246, loss = 0.46288870
Iteration 2247, loss = 0.46284476
Iteration 2248, loss = 0.46291150
Iteration 2249, loss = 0.46301298
Iteration 2250, loss = 0.46274461
Iteration 2251, loss = 0.46301294
Iteration 2252, loss = 0.46309927
Iteration 2253, loss = 0.46274740
Iteration 2254, loss = 0.46297653
Iteration 2255, loss = 0.46305061
Iteration 2256, loss = 0.46304270
Iteration 2257, loss = 0.46312713
Iteration 2258, loss = 0.46280921
Iteration 2259, loss = 0.46269855
Iteration 2260, loss = 0.46285500
Iteration 2261, loss = 0.46303567
Iteration 2262, loss = 0.46292028
Iteration 2263, loss = 0.46275000
Iteration 2264, loss = 0.46276835
Iteration 2265, loss = 0.46292261
Iteration 2266, loss = 0.46282273
Iteration 2267, loss = 0.46315250
Iteration 2268, loss = 0.46270027
Iteration 2269, loss = 0.46282124
Iteration 2270, loss = 0.46255871
Iteration 2271, loss = 0.46264302
Iteration 2272, loss = 0.46269545
Iteration 2273, loss = 0.46255198
Iteration 2274, loss = 0.46271357
Iteration 2275, loss = 0.46259463
Iteration 2276, loss = 0.46263695
Iteration 2277, loss = 0.46258490
Iteration 2278, loss = 0.46274387
Iteration 2279, loss = 0.46270384
Iteration 2280, loss = 0.46266261
Iteration 2281, loss = 0.46269176
Iteration 2282, loss = 0.46235660
Iteration 2283, loss = 0.46254904
Iteration 2284, loss = 0.46300271
Iteration 2285, loss = 0.46256630
Iteration 2286, loss = 0.46249175
Iteration 2287, loss = 0.46235650
Iteration 2288, loss = 0.46248712
Iteration 2289, loss = 0.46295730
Iteration 2290, loss = 0.46249735
Iteration 2291, loss = 0.46299867
Iteration 2292, loss = 0.46261657
Iteration 2293, loss = 0.46253425
Iteration 2294, loss = 0.46232935
Iteration 2295, loss = 0.46251310
Iteration 2296, loss = 0.46234933
Iteration 2297, loss = 0.46232991
Iteration 2298, loss = 0.46278907
Iteration 2299, loss = 0.46228647
Iteration 2300, loss = 0.46270657
Iteration 2301, loss = 0.46230119
Iteration 2302, loss = 0.46228526
Iteration 2303, loss = 0.46222210
Iteration 2304, loss = 0.46232290
Iteration 2305, loss = 0.46221518
Iteration 2306, loss = 0.46255413
Iteration 2307, loss = 0.46242432
Iteration 2308, loss = 0.46211803
Iteration 2309, loss = 0.46229190
Iteration 2310, loss = 0.46245466
Iteration 2311, loss = 0.46263486
Iteration 2312, loss = 0.46244818
Iteration 2313, loss = 0.46223299
Iteration 2314, loss = 0.46256203
Iteration 2315, loss = 0.46254187
Iteration 2316, loss = 0.46232187
Iteration 2317, loss = 0.46225431
Iteration 2318, loss = 0.46217786
Iteration 2319, loss = 0.46233483
Iteration 2320, loss = 0.46223864
Iteration 2321, loss = 0.46230280
Iteration 2322, loss = 0.46202327
Iteration 2323, loss = 0.46203759
Iteration 2324, loss = 0.46205570
Iteration 2325, loss = 0.46256691
Iteration 2326, loss = 0.46206080
Iteration 2327, loss = 0.46193116
Iteration 2328, loss = 0.46189376
Iteration 2329, loss = 0.46202711
Iteration 2330, loss = 0.46225417
Iteration 2331, loss = 0.46204232
Iteration 2332, loss = 0.46226713
Iteration 2333, loss = 0.46221873
Iteration 2334, loss = 0.46210471
Iteration 2335, loss = 0.46188273
Iteration 2336, loss = 0.46198702
Iteration 2337, loss = 0.46198705
Iteration 2338, loss = 0.46185270
Iteration 2339, loss = 0.46198961
Iteration 2340, loss = 0.46200872
Iteration 2341, loss = 0.46216197
Iteration 2342, loss = 0.46186706
Iteration 2343, loss = 0.46170388
Iteration 2344, loss = 0.46199783
Iteration 2345, loss = 0.46163957
Iteration 2346, loss = 0.46211628
Iteration 2347, loss = 0.46192712
Iteration 2348, loss = 0.46182627
Iteration 2349, loss = 0.46168999
Iteration 2350, loss = 0.46174874
Iteration 2351, loss = 0.46204890
Iteration 2352, loss = 0.46189381
Iteration 2353, loss = 0.46181007
Iteration 2354, loss = 0.46182352
Iteration 2355, loss = 0.46175999
Iteration 2356, loss = 0.46204460
Iteration 2357, loss = 0.46243965
Iteration 2358, loss = 0.46164518
Iteration 2359, loss = 0.46182145
Iteration 2360, loss = 0.46170351
Iteration 2361, loss = 0.46198726
Iteration 2362, loss = 0.46160803
Iteration 2363, loss = 0.46171375
Iteration 2364, loss = 0.46157914
Iteration 2365, loss = 0.46158860
Iteration 2366, loss = 0.46143689
Iteration 2367, loss = 0.46164454
Iteration 2368, loss = 0.46146141
Iteration 2369, loss = 0.46152157
Iteration 2370, loss = 0.46154081
Iteration 2371, loss = 0.46163072
Iteration 2372, loss = 0.46176474
Iteration 2373, loss = 0.46150987
Iteration 2374, loss = 0.46152749
Iteration 2375, loss = 0.46157363
Iteration 2376, loss = 0.46138351
Iteration 2377, loss = 0.46145892
Iteration 2378, loss = 0.46152840
Iteration 2379, loss = 0.46219318
Iteration 2380, loss = 0.46177450
Iteration 2381, loss = 0.46151447
Iteration 2382, loss = 0.46147264
Iteration 2383, loss = 0.46147389
Iteration 2384, loss = 0.46170709
Iteration 2385, loss = 0.46156462
Iteration 2386, loss = 0.46136770
Iteration 2387, loss = 0.46137270
Iteration 2388, loss = 0.46151039
Iteration 2389, loss = 0.46131191
Iteration 2390, loss = 0.46113005
Iteration 2391, loss = 0.46167109
Iteration 2392, loss = 0.46143906
Iteration 2393, loss = 0.46186242
Iteration 2394, loss = 0.46110698
Iteration 2395, loss = 0.46125165
Iteration 2396, loss = 0.46132376
Iteration 2397, loss = 0.46157143
Iteration 2398, loss = 0.46113759
Iteration 2399, loss = 0.46126268
Iteration 2400, loss = 0.46153715
Iteration 2401, loss = 0.46111687
Iteration 2402, loss = 0.46121384
Iteration 2403, loss = 0.46119247
Iteration 2404, loss = 0.46111253
Iteration 2405, loss = 0.46142089
Iteration 2406, loss = 0.46117088
Iteration 2407, loss = 0.46123414
Iteration 2408, loss = 0.46110975
Iteration 2409, loss = 0.46101114
Iteration 2410, loss = 0.46135426
Iteration 2411, loss = 0.46103527
Iteration 2412, loss = 0.46108514
Iteration 2413, loss = 0.46121894
Iteration 2414, loss = 0.46117257
Iteration 2415, loss = 0.46156015
Iteration 2416, loss = 0.46129134
Iteration 2417, loss = 0.46187142
Iteration 2418, loss = 0.46155961
Iteration 2419, loss = 0.46140538
Iteration 2420, loss = 0.46106620
Iteration 2421, loss = 0.46149235
Iteration 2422, loss = 0.46104124
Iteration 2423, loss = 0.46111871
Iteration 2424, loss = 0.46124301
Iteration 2425, loss = 0.46139736
Iteration 2426, loss = 0.46106557
Iteration 2427, loss = 0.46086075
Iteration 2428, loss = 0.46101146
Iteration 2429, loss = 0.46127391
Iteration 2430, loss = 0.46105647
Iteration 2431, loss = 0.46120057
Iteration 2432, loss = 0.46114361
Iteration 2433, loss = 0.46104460
Iteration 2434, loss = 0.46088475
Iteration 2435, loss = 0.46090352
Iteration 2436, loss = 0.46077113
Iteration 2437, loss = 0.46094617
Iteration 2438, loss = 0.46084194
Iteration 2439, loss = 0.46089156
Iteration 2440, loss = 0.46081646
Iteration 2441, loss = 0.46082386
Iteration 2442, loss = 0.46097224
Iteration 2443, loss = 0.46094992
Iteration 2444, loss = 0.46108788
Iteration 2445, loss = 0.46094878
Iteration 2446, loss = 0.46066708
Iteration 2447, loss = 0.46122860
Iteration 2448, loss = 0.46129357
Iteration 2449, loss = 0.46083132
Iteration 2450, loss = 0.46087171
Iteration 2451, loss = 0.46071334
Iteration 2452, loss = 0.46088871
Iteration 2453, loss = 0.46091752
Iteration 2454, loss = 0.46102134
Iteration 2455, loss = 0.46064153
Iteration 2456, loss = 0.46074892
Iteration 2457, loss = 0.46082391
Iteration 2458, loss = 0.46061336
Iteration 2459, loss = 0.46080235
Iteration 2460, loss = 0.46117018
Iteration 2461, loss = 0.46069813
Iteration 2462, loss = 0.46070841
Iteration 2463, loss = 0.46056615
Iteration 2464, loss = 0.46071978
Iteration 2465, loss = 0.46063918
Iteration 2466, loss = 0.46046637
Iteration 2467, loss = 0.46035154
Iteration 2468, loss = 0.46054104
Iteration 2469, loss = 0.46068061
Iteration 2470, loss = 0.46060471
Iteration 2471, loss = 0.46047003
Iteration 2472, loss = 0.46046257
Iteration 2473, loss = 0.46040246
Iteration 2474, loss = 0.46033951
Iteration 2475, loss = 0.46058262
Iteration 2476, loss = 0.46076172
Iteration 2477, loss = 0.46083551
Iteration 2478, loss = 0.46036566
Iteration 2479, loss = 0.46066758
Iteration 2480, loss = 0.46044797
Iteration 2481, loss = 0.46032773
Iteration 2482, loss = 0.46030898
Iteration 2483, loss = 0.46039786
Iteration 2484, loss = 0.46051088
Iteration 2485, loss = 0.46069203
Iteration 2486, loss = 0.46036077
Iteration 2487, loss = 0.46033948
Iteration 2488, loss = 0.46046859
Iteration 2489, loss = 0.46019701
Iteration 2490, loss = 0.46044968
Iteration 2491, loss = 0.46018180
Iteration 2492, loss = 0.46090964
Iteration 2493, loss = 0.46068550
Iteration 2494, loss = 0.46012602
Iteration 2495, loss = 0.46019607
Iteration 2496, loss = 0.46031295
Iteration 2497, loss = 0.46019930
Iteration 2498, loss = 0.46035636
Iteration 2499, loss = 0.46021014
Iteration 2500, loss = 0.46029015
Iteration 2501, loss = 0.46018663
Iteration 2502, loss = 0.46015754
Iteration 2503, loss = 0.45996932
Iteration 2504, loss = 0.46014685
Iteration 2505, loss = 0.46021706
Iteration 2506, loss = 0.46017989
Iteration 2507, loss = 0.46010743
Iteration 2508, loss = 0.46023767
Iteration 2509, loss = 0.46056787
Iteration 2510, loss = 0.45997763
Iteration 2511, loss = 0.45976753
Iteration 2512, loss = 0.46020019
Iteration 2513, loss = 0.46013529
Iteration 2514, loss = 0.46008293
Iteration 2515, loss = 0.46018331
Iteration 2516, loss = 0.46023306
Iteration 2517, loss = 0.45994026
Iteration 2518, loss = 0.46005702
Iteration 2519, loss = 0.45985710
Iteration 2520, loss = 0.46023918
Iteration 2521, loss = 0.45988453
Iteration 2522, loss = 0.45978866
Iteration 2523, loss = 0.45991992
Iteration 2524, loss = 0.46000452
Iteration 2525, loss = 0.45983658
Iteration 2526, loss = 0.45971864
Iteration 2527, loss = 0.45966424
Iteration 2528, loss = 0.45987362
Iteration 2529, loss = 0.45974237
Iteration 2530, loss = 0.45991538
Iteration 2531, loss = 0.46034530
Iteration 2532, loss = 0.45975352
Iteration 2533, loss = 0.45980300
Iteration 2534, loss = 0.46011888
Iteration 2535, loss = 0.45978399
Iteration 2536, loss = 0.45978352
Iteration 2537, loss = 0.45991199
Iteration 2538, loss = 0.46012127
Iteration 2539, loss = 0.46003385
Iteration 2540, loss = 0.45959785
Iteration 2541, loss = 0.45959385
Iteration 2542, loss = 0.45957295
Iteration 2543, loss = 0.46037256
Iteration 2544, loss = 0.45980250
Iteration 2545, loss = 0.45972672
Iteration 2546, loss = 0.45971359
Iteration 2547, loss = 0.45996044
Iteration 2548, loss = 0.45983719
Iteration 2549, loss = 0.45994937
Iteration 2550, loss = 0.45950722
Iteration 2551, loss = 0.45944711
Iteration 2552, loss = 0.45957470
Iteration 2553, loss = 0.45949634
Iteration 2554, loss = 0.45933546
Iteration 2555, loss = 0.45939717
Iteration 2556, loss = 0.45942601
Iteration 2557, loss = 0.45982413
Iteration 2558, loss = 0.45950198
Iteration 2559, loss = 0.45938575
Iteration 2560, loss = 0.45966415
Iteration 2561, loss = 0.45962395
Iteration 2562, loss = 0.45945542
Iteration 2563, loss = 0.45955930
Iteration 2564, loss = 0.45996599
Iteration 2565, loss = 0.45934977
Iteration 2566, loss = 0.45967705
Iteration 2567, loss = 0.45922047
Iteration 2568, loss = 0.45942009
Iteration 2569, loss = 0.45942830
Iteration 2570, loss = 0.45946796
Iteration 2571, loss = 0.45940271
Iteration 2572, loss = 0.45936741
Iteration 2573, loss = 0.45926718
Iteration 2574, loss = 0.45929165
Iteration 2575, loss = 0.45934534
Iteration 2576, loss = 0.45945228
Iteration 2577, loss = 0.45953618
Iteration 2578, loss = 0.45934398
Iteration 2579, loss = 0.45923325
Iteration 2580, loss = 0.45916844
Iteration 2581, loss = 0.45907067
Iteration 2582, loss = 0.45926077
Iteration 2583, loss = 0.45938327
Iteration 2584, loss = 0.45930016
Iteration 2585, loss = 0.45939294
Iteration 2586, loss = 0.45923700
Iteration 2587, loss = 0.45901846
Iteration 2588, loss = 0.45924774
Iteration 2589, loss = 0.45936808
Iteration 2590, loss = 0.45907874
Iteration 2591, loss = 0.45911550
Iteration 2592, loss = 0.45920839
Iteration 2593, loss = 0.45895276
Iteration 2594, loss = 0.45911217
Iteration 2595, loss = 0.45895680
Iteration 2596, loss = 0.45912937
Iteration 2597, loss = 0.45888147
Iteration 2598, loss = 0.45929358
Iteration 2599, loss = 0.45891300
Iteration 2600, loss = 0.45944321
Iteration 2601, loss = 0.45885112
Iteration 2602, loss = 0.45889229
Iteration 2603, loss = 0.45898936
Iteration 2604, loss = 0.45895371
Iteration 2605, loss = 0.45909683
Iteration 2606, loss = 0.45892567
Iteration 2607, loss = 0.45877389
Iteration 2608, loss = 0.45875188
Iteration 2609, loss = 0.45908627
Iteration 2610, loss = 0.45894621
Iteration 2611, loss = 0.45888637
Iteration 2612, loss = 0.45912051
Iteration 2613, loss = 0.45891974
Iteration 2614, loss = 0.45881007
Iteration 2615, loss = 0.45876381
Iteration 2616, loss = 0.45892470
Iteration 2617, loss = 0.45911609
Iteration 2618, loss = 0.45884114
Iteration 2619, loss = 0.45873062
Iteration 2620, loss = 0.45880857
Iteration 2621, loss = 0.45872215
Iteration 2622, loss = 0.45883697
Iteration 2623, loss = 0.45880103
Iteration 2624, loss = 0.45890703
Iteration 2625, loss = 0.45877246
Iteration 2626, loss = 0.45874686
Iteration 2627, loss = 0.45863975
Iteration 2628, loss = 0.45889246
Iteration 2629, loss = 0.45853884
Iteration 2630, loss = 0.45856826
Iteration 2631, loss = 0.45856407
Iteration 2632, loss = 0.45874197
Iteration 2633, loss = 0.45841836
Iteration 2634, loss = 0.45890376
Iteration 2635, loss = 0.45856453
Iteration 2636, loss = 0.45892550
Iteration 2637, loss = 0.45856969
Iteration 2638, loss = 0.45860263
Iteration 2639, loss = 0.45860041
Iteration 2640, loss = 0.45882411
Iteration 2641, loss = 0.45853921
Iteration 2642, loss = 0.45847633
Iteration 2643, loss = 0.45911980
Iteration 2644, loss = 0.45846861
Iteration 2645, loss = 0.45847205
Iteration 2646, loss = 0.45855332
Iteration 2647, loss = 0.45854865
Iteration 2648, loss = 0.45845739
Iteration 2649, loss = 0.45903559
Iteration 2650, loss = 0.45852521
Iteration 2651, loss = 0.45852055
Iteration 2652, loss = 0.45831444
Iteration 2653, loss = 0.45834665
Iteration 2654, loss = 0.45879264
Iteration 2655, loss = 0.45863055
Iteration 2656, loss = 0.45814064
Iteration 2657, loss = 0.45825143
Iteration 2658, loss = 0.45829874
Iteration 2659, loss = 0.45832446
Iteration 2660, loss = 0.45829140
Iteration 2661, loss = 0.45813150
Iteration 2662, loss = 0.45815993
Iteration 2663, loss = 0.45810911
Iteration 2664, loss = 0.45824487
Iteration 2665, loss = 0.45852173
Iteration 2666, loss = 0.45807063
Iteration 2667, loss = 0.45826953
Iteration 2668, loss = 0.45845412
Iteration 2669, loss = 0.45801514
Iteration 2670, loss = 0.45845126
Iteration 2671, loss = 0.45794939
Iteration 2672, loss = 0.45811039
Iteration 2673, loss = 0.45809837
Iteration 2674, loss = 0.45828347
Iteration 2675, loss = 0.45867998
Iteration 2676, loss = 0.45877485
Iteration 2677, loss = 0.45819599
Iteration 2678, loss = 0.45811389
Iteration 2679, loss = 0.45844335
Iteration 2680, loss = 0.45837897
Iteration 2681, loss = 0.45835495
Iteration 2682, loss = 0.45803212
Iteration 2683, loss = 0.45818655
Iteration 2684, loss = 0.45822462
Iteration 2685, loss = 0.45812312
Iteration 2686, loss = 0.45823665
Iteration 2687, loss = 0.45780978
Iteration 2688, loss = 0.45828557
Iteration 2689, loss = 0.45819714
Iteration 2690, loss = 0.45804730
Iteration 2691, loss = 0.45802378
Iteration 2692, loss = 0.45796278
Iteration 2693, loss = 0.45790960
Iteration 2694, loss = 0.45778486
Iteration 2695, loss = 0.45773484
Iteration 2696, loss = 0.45783894
Iteration 2697, loss = 0.45796649
Iteration 2698, loss = 0.45814068
Iteration 2699, loss = 0.45805389
Iteration 2700, loss = 0.45789071
Iteration 2701, loss = 0.45759415
Iteration 2702, loss = 0.45780299
Iteration 2703, loss = 0.45772192
Iteration 2704, loss = 0.45808896
Iteration 2705, loss = 0.45763856
Iteration 2706, loss = 0.45782469
Iteration 2707, loss = 0.45752747
Iteration 2708, loss = 0.45767125
Iteration 2709, loss = 0.45772441
Iteration 2710, loss = 0.45773709
Iteration 2711, loss = 0.45790937
Iteration 2712, loss = 0.45750560
Iteration 2713, loss = 0.45766331
Iteration 2714, loss = 0.45758283
Iteration 2715, loss = 0.45769955
Iteration 2716, loss = 0.45749655
Iteration 2717, loss = 0.45770691
Iteration 2718, loss = 0.45820791
Iteration 2719, loss = 0.45746491
Iteration 2720, loss = 0.45769691
Iteration 2721, loss = 0.45790384
Iteration 2722, loss = 0.45754675
Iteration 2723, loss = 0.45735372
Iteration 2724, loss = 0.45736231
Iteration 2725, loss = 0.45780464
Iteration 2726, loss = 0.45729040
Iteration 2727, loss = 0.45772826
Iteration 2728, loss = 0.45780614
Iteration 2729, loss = 0.45803498
Iteration 2730, loss = 0.45755350
Iteration 2731, loss = 0.45736834
Iteration 2732, loss = 0.45717129
Iteration 2733, loss = 0.45723408
Iteration 2734, loss = 0.45726862
Iteration 2735, loss = 0.45719287
Iteration 2736, loss = 0.45720011
Iteration 2737, loss = 0.45725177
Iteration 2738, loss = 0.45718464
Iteration 2739, loss = 0.45737557
Iteration 2740, loss = 0.45710993
Iteration 2741, loss = 0.45737795
Iteration 2742, loss = 0.45752740
Iteration 2743, loss = 0.45733667
Iteration 2744, loss = 0.45761100
Iteration 2745, loss = 0.45746855
Iteration 2746, loss = 0.45721947
Iteration 2747, loss = 0.45721198
Iteration 2748, loss = 0.45719249
Iteration 2749, loss = 0.45693937
Iteration 2750, loss = 0.45714795
Iteration 2751, loss = 0.45715350
Iteration 2752, loss = 0.45702861
Iteration 2753, loss = 0.45701440
Iteration 2754, loss = 0.45718825
Iteration 2755, loss = 0.45708435
Iteration 2756, loss = 0.45738085
Iteration 2757, loss = 0.45714337
Iteration 2758, loss = 0.45694310
Iteration 2759, loss = 0.45707643
Iteration 2760, loss = 0.45732926
Iteration 2761, loss = 0.45709630
Iteration 2762, loss = 0.45724131
Iteration 2763, loss = 0.45699873
Iteration 2764, loss = 0.45723831
Iteration 2765, loss = 0.45722022
Iteration 2766, loss = 0.45682688
Iteration 2767, loss = 0.45706615
Iteration 2768, loss = 0.45761033
Iteration 2769, loss = 0.45696176
Iteration 2770, loss = 0.45690882
Iteration 2771, loss = 0.45681126
Iteration 2772, loss = 0.45691322
Iteration 2773, loss = 0.45692326
Iteration 2774, loss = 0.45672512
Iteration 2775, loss = 0.45696676
Iteration 2776, loss = 0.45797153
Iteration 2777, loss = 0.45731195
Iteration 2778, loss = 0.45736226
Iteration 2779, loss = 0.45685988
Iteration 2780, loss = 0.45661263
Iteration 2781, loss = 0.45705525
Iteration 2782, loss = 0.45679994
Iteration 2783, loss = 0.45674956
Iteration 2784, loss = 0.45708416
Iteration 2785, loss = 0.45702030
Iteration 2786, loss = 0.45711108
Iteration 2787, loss = 0.45689880
Iteration 2788, loss = 0.45682173
Iteration 2789, loss = 0.45671323
Iteration 2790, loss = 0.45661601
Iteration 2791, loss = 0.45645196
Iteration 2792, loss = 0.45692387
Iteration 2793, loss = 0.45661564
Iteration 2794, loss = 0.45679797
Iteration 2795, loss = 0.45652102
Iteration 2796, loss = 0.45664617
Iteration 2797, loss = 0.45647505
Iteration 2798, loss = 0.45646894
Iteration 2799, loss = 0.45686235
Iteration 2800, loss = 0.45669202
Iteration 2801, loss = 0.45656776
Iteration 2802, loss = 0.45650486
Iteration 2803, loss = 0.45674034
Iteration 2804, loss = 0.45668298
Iteration 2805, loss = 0.45627379
Iteration 2806, loss = 0.45647011
Iteration 2807, loss = 0.45640888
Iteration 2808, loss = 0.45648339
Iteration 2809, loss = 0.45641682
Iteration 2810, loss = 0.45627780
Iteration 2811, loss = 0.45663598
Iteration 2812, loss = 0.45613480
Iteration 2813, loss = 0.45624829
Iteration 2814, loss = 0.45653952
Iteration 2815, loss = 0.45622387
Iteration 2816, loss = 0.45626659
Iteration 2817, loss = 0.45633238
Iteration 2818, loss = 0.45627870
Iteration 2819, loss = 0.45699222
Iteration 2820, loss = 0.45603654
Iteration 2821, loss = 0.45637622
Iteration 2822, loss = 0.45617925
Iteration 2823, loss = 0.45620515
Iteration 2824, loss = 0.45647246
Iteration 2825, loss = 0.45624098
Iteration 2826, loss = 0.45606963
Iteration 2827, loss = 0.45607956
Iteration 2828, loss = 0.45610345
Iteration 2829, loss = 0.45606684
Iteration 2830, loss = 0.45594650
Iteration 2831, loss = 0.45622364
Iteration 2832, loss = 0.45620780
Iteration 2833, loss = 0.45627086
Iteration 2834, loss = 0.45608251
Iteration 2835, loss = 0.45596964
Iteration 2836, loss = 0.45594330
Iteration 2837, loss = 0.45594868
Iteration 2838, loss = 0.45611820
Iteration 2839, loss = 0.45595381
Iteration 2840, loss = 0.45624567
Iteration 2841, loss = 0.45597376
Iteration 2842, loss = 0.45690282
Iteration 2843, loss = 0.45575587
Iteration 2844, loss = 0.45673734
Iteration 2845, loss = 0.45618686
Iteration 2846, loss = 0.45582192
Iteration 2847, loss = 0.45595051
Iteration 2848, loss = 0.45581016
Iteration 2849, loss = 0.45577796
Iteration 2850, loss = 0.45587175
Iteration 2851, loss = 0.45590374
Iteration 2852, loss = 0.45583276
Iteration 2853, loss = 0.45568532
Iteration 2854, loss = 0.45581524
Iteration 2855, loss = 0.45601251
Iteration 2856, loss = 0.45581026
Iteration 2857, loss = 0.45564684
Iteration 2858, loss = 0.45562442
Iteration 2859, loss = 0.45589310
Iteration 2860, loss = 0.45571979
Iteration 2861, loss = 0.45557937
Iteration 2862, loss = 0.45535677
Iteration 2863, loss = 0.45561683
Iteration 2864, loss = 0.45575544
Iteration 2865, loss = 0.45549588
Iteration 2866, loss = 0.45612133
Iteration 2867, loss = 0.45668988
Iteration 2868, loss = 0.45568700
Iteration 2869, loss = 0.45590682
Iteration 2870, loss = 0.45592907
Iteration 2871, loss = 0.45584316
Iteration 2872, loss = 0.45591642
Iteration 2873, loss = 0.45534378
Iteration 2874, loss = 0.45534576
Iteration 2875, loss = 0.45595138
Iteration 2876, loss = 0.45527477
Iteration 2877, loss = 0.45555107
Iteration 2878, loss = 0.45558536
Iteration 2879, loss = 0.45620111
Iteration 2880, loss = 0.45546055
Iteration 2881, loss = 0.45579744
Iteration 2882, loss = 0.45590533
Iteration 2883, loss = 0.45551737
Iteration 2884, loss = 0.45549593
Iteration 2885, loss = 0.45578629
Iteration 2886, loss = 0.45563945
Iteration 2887, loss = 0.45533403
Iteration 2888, loss = 0.45518624
Iteration 2889, loss = 0.45527507
Iteration 2890, loss = 0.45540270
Iteration 2891, loss = 0.45518553
Iteration 2892, loss = 0.45528089
Iteration 2893, loss = 0.45550538
Iteration 2894, loss = 0.45553112
Iteration 2895, loss = 0.45560952
Iteration 2896, loss = 0.45537284
Iteration 2897, loss = 0.45543820
Iteration 2898, loss = 0.45506656
Iteration 2899, loss = 0.45553642
Iteration 2900, loss = 0.45523149
Iteration 2901, loss = 0.45521608
Iteration 2902, loss = 0.45506122
Iteration 2903, loss = 0.45590293
Iteration 2904, loss = 0.45545362
Iteration 2905, loss = 0.45534936
Iteration 2906, loss = 0.45512974
Iteration 2907, loss = 0.45522262
Iteration 2908, loss = 0.45520387
Iteration 2909, loss = 0.45495019
Iteration 2910, loss = 0.45530956
Iteration 2911, loss = 0.45579218
Iteration 2912, loss = 0.45517818
Iteration 2913, loss = 0.45534878
