898,"Lauren Helen Graham  ( born March 16 , 1967 )  is an American actress and author ."
899,"She was deeply embedded in the `` lace curtain '' Irish Catholic community in Boston , where her father was mayor ."
900,The Black Dahlia is a 2006 French-American neo-noir crime thriller film directed by Brian De Palma and written by Josh Friedman .
901,"The war continued primarily between the European Axis powers and the coalition of the United Kingdom and the British Commonwealth , with campaigns including the North Africa and East Africa campaigns , the aerial Battle of Britain , the Blitz bombing campaign , the Balkan Campaign as well as the long-running Battle of the Atlantic ."
902,"Hunter Stockton Thompson  ( July 18 , 1937 -- February 20 , 2005 )  was an American journalist and author , and the founder of the gonzo journalism movement ."
903,It is the 55th Disney animated feature film .
904,"The film was written and directed by Joss Whedon and features an ensemble cast that includes Robert Downey Jr. , Chris Evans , Mark Ruffalo , Chris Hemsworth , Scarlett Johansson , Jeremy Renner , Tom Hiddleston , Clark Gregg , Cobie Smulders , Stellan Skarsgård , and Samuel L. Jackson ."
905,He returned to wrestling part-time for WWE from 2011 to 2013 and continues to make sporadic non-wrestling appearances for the company .
906,"Other notable television roles include Christine Campbell in The New Adventures of Old Christine , which had a five-season run on CBS , and her role as Selina Meyer in Veep , which has recently been renewed by HBO for a sixth season ."
907,"It premiered on July 24 , 2007 , on FX , and aired for three seasons before moving to the DirecTV channel Audience Network in 2010 , airing for two further seasons and concluding in 2012 ."
908,It is one of the youngest of the major world religions .
909,"Norovirus , sometimes referred to as the winter vomiting bug in the UK and Ireland , is the most common cause of viral gastroenteritis in humans ."
910,"The third installment of the Dhoom series , it features Aamir Khan as the antagonist and Katrina Kaif , with Abhishek Bachchan in the lead role reprising his role of ACP Jai Dixit and Uday Chopra reprising his role as Ali Akbar , as in the previous films of the franchise ."
911,"This Sporting Life is a 1963 British feature film based on the 1960 novel of the same name by David Storey , which won the 1960 Macmillan Fiction Award ."
912,"The Messenger is a 2009 war drama film starring Ben Foster , Woody Harrelson , Samantha Morton , Steve Buscemi , and Jena Malone ."
913,"Beverly Hills , 90210 is an American drama television series that ran for ten seasons -- originally airing from October 4 , 1990 , to May 17 , 2000 , on Fox , and was produced by Spelling Television in the United States -- and subsequently on numerous networks around the world ."
914,Donald Edmond `` Donnie '' Wahlberg Jr. .
915,"Detroit Diesel Corporation  ( DDC )  is an American diesel engine manufacturer headquartered in Detroit , Michigan , United States and a subsidiary of Daimler Trucks North America , itself a wholly owned subsidiary of the German Daimler AG ."
916,"Lisa Valerie Kudrow  (  [ ` kuːdroʊ ]  born July 30 , 1963 )  is an American actress , comedian , writer and producer ."
917,Injustice 2 is a fighting video game developed by NetherRealm Studios and published by Warner Bros. .
918,"His music career began in 1992 when he was discovered by Dr. Dre of N.W.A , and as a result was prominently featured throughout Dr. Dre 's solo debut album , The Chronic  ( 1992 )  ."
919,"The locations used for Logan were mainly Louisiana , New Mexico and Mississippi ."
920,His acting career began in films in 1959 .
921,"He has also developed other ventures , including Dreamville Records , as well as non-profit organization the Dreamville Foundation ."
922,The Doctor is the title character and protagonist in the long-running BBC science fiction television programme Doctor Who .
923,"After achieving success in the Western TV series Rawhide , he rose to international fame with his role as the Man with No Name in Sergio Leone 's Dollars trilogy of spaghetti Westerns during the 1960s , and as antihero cop Harry Callahan in the five Dirty Harry films throughout the 1970s and 1980s ."
924,"A popular tourist destination , San Francisco is known for its cool summers , fog , steep rolling hills , eclectic mix of architecture , and landmarks , including the Golden Gate Bridge , cable cars , the former Alcatraz Federal Penitentiary , Fisherman 's Wharf , and its Chinatown district ."
925,To Kill a Mockingbird is a novel by Harper Lee published in 1960 .
926,"The war continued primarily between the European Axis powers and the coalition of the United Kingdom and the British Commonwealth , with campaigns including the North Africa and East Africa campaigns , the aerial Battle of Britain , the Blitz bombing campaign , the Balkan Campaign as well as the long-running Battle of the Atlantic ."
927,"He has been nominated for three Academy Awards for his work in the films Primal Fear  ( 1996 )  , American History X  ( 1998 )  and Birdman  ( 2014 )  ."
928,"According to the Sunday Times Rich List , by April 2013 , they had an estimated personal combined wealth of # 25 million  ( $ 41.2 m )  making them the second-wealthiest musicians in the UK under 30 years of age ."
929,"Minions is a 2015 American computer-animated comedy film , serving as a spin-off/prequel to the Despicable Me franchise ."
930,"Furia is a 1999 French romantic drama film directed by Alexandre Aja , who co-wrote screenplay with Grégory Levasseur , adapted from the science fiction short story `` Graffiti '' by Julio Cortázar ."
931,"Soundgarden is an American rock band formed in Seattle , Washington , in 1984 by singer and rhythm guitarist Chris Cornell , lead guitarist Kim Thayil , and bassist Hiro Yamamoto ."
932,"Blind Faith was an English blues rock band , composed of Eric Clapton , Ginger Baker , Steve Winwood , and Ric Grech ."
933,It reached its Golden Age of political and economic strength during the reign of King David IV and Queen Tamar the Great from 11th to 13th centuries .
934,"Scabies , previously known as the seven-year itch , is a contagious skin infestation by the mite Sarcoptes scabiei ."
935,Sense8  ( a play on the word sensate  [ ˈsɛnseɪt ]  )  is an American science fiction drama web television series created by Lana and Lilly Wachowski and J. Michael Straczynski for Netflix .
936,"Joseph Roland `` Joe '' Barbera  (  [ bɑrˈbɛrə ]  or  [ ˈbɑrbərə ]  ;  [ barˈbɛːra ]  ; March 24 , 1911 -- December 18 , 2006 )  was an American animator , director , producer , storyboard artist , and cartoon artist , whose film and television cartoon characters entertained millions of fans worldwide for much of the 20th century ."
937,"Adrienne Eliza Houghton  ( née Bailon ; born October 24 , 1983 )  is an American singer-songwriter , recording artist , actress , dancer and television personality ."
938,"The film includes cameos by George Segal , David Cronenberg , author Maynard , and screenwriter Henry ."
939,"Muḥammad ibn ʿAbd AllāhFull name : Abū al-Qāsim Muḥammad ibn ʿAbd Allāh ibn ʿAbd al-Muṭṭalib ibn Hāshim  ( ابو القاسم محمد ابن عبد الله ابن عبد المطلب ابن هاشم , lit : Father of Qasim Muhammad son of Abd Allah son of Abdul-Muttalib son of Hashim )   ( محمد  [ muħammad ]  ; Classical Arabic pronunciation c. 570 CE -- 8 June 632 CE )  is the prophet of Islam and widely identified as its founder by non-Muslims ."
940,"It was an instant blockbuster , grossing $ 533.3 million worldwide over a $ 180 million budget , receiving overwhelming acclaim from critics and winning the 2008 Golden Globe Award for Best Animated Feature Film , the 2009 Hugo Award for Best Long Form Dramatic Presentation , the final Nebula Award for Best Script , the Saturn Award for Best Animated Film and the Academy Award for Best Animated Feature with five nominations ."
941,"In 1988 , Connery won the Academy Award for Best Supporting Actor for his role in The Untouchables ."
942,"Produced by Afrojack , it was released on March 21 , 2011 , as the second single from Pitbull 's sixth studio album , Planet Pit  ( 2011 )  ."
943,Spider-Man is a fictional superhero appearing in American comic books published by Marvel Comics .
944,"Glen Travis Campbell  ( born April 22 , 1936 )  is an American rock and country music singer , musician , songwriter , television host and actor ."
945,"Bryan Lee Cranston  ( born March 7 , 1956 )  is an American actor , voice actor , screenwriter , director and producer ."
946,"She began acting in the 1990s , appearing in several television series , including American Gothic  ( 1995 -- 96 )  and Once and Again  ( 1999 -- 2002 )  ."
947,"Justin Randall Timberlake  ( born January 31 , 1981 )  is an American singer-songwriter , actor and record producer ."
948,"She promotes various causes such as environment , health and education , and women 's rights and is particularly vocal about gender equality and feminism ."
949,"Leaving office in 1989 , Reagan held an approval rating of sixty-eight percent , matching those of Franklin D. Roosevelt , and later Bill Clinton , as the highest ratings for departing presidents in the modern era ."
950,"Charles II  ( 29 May 1630 -- 6 February 1685 )  was king of England , Scotland and Ireland ."
951,"He is often accompanied by his animal companions -- the wolves Geri and Freki and the ravens Huginn and Muninn , who bring him information from all over Midgard -- and rides the flying , eight-legged steed Sleipnir across the sky and into the underworld ."
952,"Splash is a 1984 American fantasy romantic comedy film directed by Ron Howard , written by Lowell Ganz and Babaloo Mandel , and starring Tom Hanks , Daryl Hannah , John Candy , Eugene Levy , and Dody Goodman ."
953,"The population of the city was 343,829 as of the 2010 U.S. Census ."
954,"William Jefferson Clinton  ( born August 19 , 1946 )  is an American politician who served as the 42nd President of the United States from 1993 to 2001 ."
955,"Prison Break is an American television serial drama created by Paul Scheuring , that was broadcast on Fox for four seasons from August 29 , 2005 to May 15 , 2009 , and a fifth season which premiered on April 4 , 2017 ."
956,"Michael Carlyle Hall  ( born February 1 , 1971 )  is an American actor , known for his role as Dexter Morgan , a serial killer and blood spatter analyst , in the Showtime TV Network series Dexter , and as David Fisher in the HBO drama series Six Feet Under ."
957,PlayStation 4  ( PS4 )  is a line of home video game consoles developed by Sony Interactive Entertainment .
958,"Bradford  [ ˈbrædfərd ]  is in the Metropolitan Borough of the City of Bradford in West Yorkshire , England , in the foothills of the Pennines 8.6 mi west of Leeds , and 16 mi northwest of Wakefield ."
959,"Released on August 2 , 2010 , it is the first single from their fourth studio album , A Thousand Suns , which was released on September 8 , 2010 ."
960,"Jensen Ross Ackles  ( born March 1 , 1978 )  is an American actor and director ."
961,Lily Jane Collins  ( born 18 March 1989 )  is a British-American actress and model .
962,"In addition to acting in film , Kapoor has hosted the 16th IIFA Awards ceremony in 2015 and the seventh season of the television reality show Fear Factor : Khatron Ke Khiladi in 2016 ."
963,"Beverly Hills , 90210 is an American drama television series that ran for ten seasons -- originally airing from October 4 , 1990 , to May 17 , 2000 , on Fox , and was produced by Spelling Television in the United States -- and subsequently on numerous networks around the world ."
964,"`` Purple Haze '' is a song written by Jimi Hendrix and released as the second record single by the Jimi Hendrix Experience on March 17 , 1967 ."
965,Positioned below the rattlesnake are the words `` DONT TREAD ON ME '' .
966,"Reuters transmits news in English , French , Arabic , Spanish , German , Italian , Portuguese , Russian , Japanese , Korean , Urdu , and Chinese ."
967,It is the home of seven private and two public schools .
968,"It premiered on August 11 , 1991 as one of the original three Nicktoons , along with Rugrats and Doug ."
969,"The Beastie Boys were an American hip hop group from New York City , formed in 1981 ."
970,Dracula is an 1897 Gothic horror novel by Irish author Bram Stoker .
971,Furious 7  ( alternatively known as Fast & Furious 7 and Fast 7 )  is a 2015 American action film directed by James Wan and written by Chris Morgan .
972,"Slovakia is a high-income advanced economy with a very high Human Development Index , a very high standard of living and performs favourably in measurements of civil liberties , press freedom , internet freedom , democratic governance and peacefulness ."
973,"Eric Frederick Trump  ( born January 6 , 1984 )  is an American businessman , philanthropist , and former reality TV personality ."
974,"It was directed by Yash Chopra and the screenplay was written by Kamna Chandra , Arun Kaul , Sagar Sarhadi and Umesh Kalbagh ."
975,"Since 2000 , each episode has typically been written and produced in the week preceding its broadcast , with Parker serving as the primary writer and director ."
976,"Today , several nations officially identify themselves as Christian states and/or have state churches , including Costa Rica , Denmark , England , Greece , Iceland , Liechtenstein , Monaco , Tonga , Tuvalu , Vatican City , and Zambia ."
977,New York served as the capital of the United States from 1785 until 1790 .
978,50 First Dates is a 2004 American romantic comedy film directed by Peter Segal and written by George Wing .
979,"Anderson Hays Cooper  ( born June 3 , 1967 )  is an American journalist , television personality , and author ."
980,"After making her film debut as Kristina Jung in Blow  ( 2001 )  , Roberts gained recognition for her lead role as Addie Singer on the Nickelodeon television series Unfabulous  ( 2004 -- 07 )  ."
981,"The service was created by three former PayPal employees -- Chad Hurley , Steve Chen , and Jawed Karim -- in February 2005 ."
982,"They are based on the 1937 novel The Hobbit by J. R. R. Tolkien , with large portions of the trilogy inspired by the appendices to The Return of the King , which expand on the story told in The Hobbit , as well as new material and characters written especially for the films ."
983,"Baahubali 2 : The Conclusion , also known by the initialism BB2 , is a 2017 Indian historical fiction film co-written and directed by S. S. Rajamouli ."
984,"He is the founder and CEO of Top Rank , a professional boxing promotion company based in Las Vegas ."
985,"While First Lady of the United States , Barbara Bush worked to advance the cause of universal literacy , and founded the Barbara Bush Foundation for Family Literacy ."
986,"Glen Travis Campbell  ( born April 22 , 1936 )  is an American rock and country music singer , musician , songwriter , television host and actor ."
987,"Alison Brie Franco  ( née Schermerhorn born December 29 , 1982 )  , known professionally as Alison Brie , is an American actress and producer ."
988,"The 1980s Lakers were nicknamed `` Showtime '' due to their Magic Johnson-led fast break-offense , and won five championships in a 9-year span , including their first ever Finals championship against the Celtics in 1985 ."
989,"In 1995 , Simpson was acquitted of the 1994 murders of his ex-wife Nicole Brown Simpson and her friend Ronald Goldman after a lengthy and internationally publicised trial ."
990,"Stefani Joanne Angelina Germanotta  (  [ ˈstɛfəniː dʒɜrməˈnɒtə ]  ; born March 28 , 1986 )  , known professionally as Lady Gaga , is an American singer , songwriter , and actress ."
991,"The capital , and largest city , is Baghdad ."
992,"Bale went on to receive greater commercial recognition for his starring role as Batman in Christopher Nolan 's Batman Begins  ( 2005 )  , The Dark Knight  ( 2008 )  and The Dark Knight Rises  ( 2012 )  ."
993,`` Timber '' is a song by American rapper Pitbull featuring American recording artist Kesha .
994,"Newfoundland and Labrador  (  [ uːfənˈlænd ən ˈlæbrədɔːr ]  , Terre-Neuve-et-Labrador Akamassiss Newfoundland Irish : Talamh an Éisc agus Labradar )  is the most easterly province of Canada ."
995,"The Wayans Bros. is an American sitcom that aired from January 11 , 1995 , to May 20 , 1999 , on The WB Television Network ."
996,"Christopher Marlowe , also known as Kit Marlowe  ( baptised 26 February 156430 May 1593 )  , was an English playwright , poet and translator of the Elizabethan era ."
997,"William Jefferson Clinton  ( born August 19 , 1946 )  is an American politician who served as the 42nd President of the United States from 1993 to 2001 ."
998,The game has been published by Wizards of the Coast  ( now a subsidiary of Hasbro )  since 1997 .
999,"Ryder System , Inc. , or Ryder , is an American-based provider of transportation and supply chain management products , and is especially known for its fleet of rental trucks ."
1000,"Gillian Leigh Anderson , OBE  ( born August 9 , 1968 )  , is an American-British film , television and theatre actress , activist and writer ."
1001,Foxcatcher is a 2014 American biographical sports true crime drama film produced and directed by Bennett Miller .
1002,Cars Toons is a series of American computer-animated short films by Pixar .
1003,Eugenio Canfari  ( 16 April 1877 -- 23 March 1962 )  was an early Italian football player from Genoa who played as a defender .
1004,"Dangerous Liaisons is a 1988 American historical drama film based upon Christopher Hampton 's play Les liaisons dangereuses , which in turn was a theatrical adaptation of the 18th-century French novel Les Liaisons dangereuses by Pierre Choderlos de Laclos ."
1005,"In 2008 , The Times placed Dahl 16th on its list of `` The 50 greatest British writers since 1945 '' ."
1006,"The Democratic Republic of the Congo  (  [ ˈkɒŋɡəʊ ]   [ kɔ̃ɡo ]  ; République démocratique du Congo )  , also known as DR Congo , DRC , DROC , Congo-Kinshasa or simply the Congo , is a country located in Central Africa ."
1007,"From 2006 to 2011 , he co-starred in the Disney Channel series Hannah Montana with his daughter Miley Cyrus ."
1008,"The Pastry War , the Franco-Mexican War , a civil war , two empires and a domestic dictatorship occurred through the 19th century ."
1009,"Wladimir Wladimirowitsch Klitschko  ( Володи́мир Володи́мирович Кличко́ , ; born 25 March 1976 )  is a Ukrainian professional boxer ."
1010,"Serbia  (  [ ˈsɜrbiə ]  , Србија / Srbija ,  [ sř̩bija ]  )  , officially the Republic of Serbia  ( Република Србија / Republika Srbija )  , is a landlocked sovereign state situated at the crossroads of Central and Southeast Europe , covering the southern part of the Pannonian Plain and the central Balkans ."
1011,"Shortly after midnight on June 5 , 1968 , after defeating Senator Eugene McCarthy in the California and South Dakota presidential primaries , he was mortally wounded by Sirhan Sirhan , a 24-year-old enraged Palestinian , and died the following day ."
1012,"Zeus is the child of Cronus and Rhea , the youngest of his siblings to be born , though sometimes reckoned the eldest as the others required disgorging from Cronus 's stomach ."
1013,"The tower 's steel structure was topped out on August 30 , 2012 ."
1014,"David Robert Jones  ( 8 January 1947 -- 10 January 2016 )  , known professionally as David Bowie  (  [ ˈboʊi ]  )  , was an English singer , songwriter and actor ."
1015,The Fifth Element  ( Le Cinquième Élément )  is a 1997 English-language French science-fiction action film directed and co-written by Luc Besson .
1016,"Today , several nations officially identify themselves as Christian states and/or have state churches , including Costa Rica , Denmark , England , Greece , Iceland , Liechtenstein , Monaco , Tonga , Tuvalu , Vatican City , and Zambia ."
1017,"Andrew John Leonard Fletcher  ( born 8 July 1961 )  , popularly known as `` Fletch '' , is an English keyboard player and founding member of the electronic band Depeche Mode ."
1018,It was directed by Steve Binder and produced by Binder and Bones Howe .
1019,"Slovakia is also a member of the Schengen Area , NATO , the United Nations , the OECD , the WTO , CERN , the OSCE , the Council of Europe and the Visegrád Group ."
1020,"Since the 1960s , the country has suffered from an asymmetric low-intensity armed conflict , which escalated in the 1990s but then decreased from 2005 onward ."
1021,"The `` valley '' in its name refers to the Santa Clara Valley in Santa Clara County , which includes the city of San Jose and surrounding cities and towns , where the region has been traditionally centered ."
1022,"Good Will Hunting is a 1997 American drama film , directed by Gus Van Sant , and starring Robin Williams , Matt Damon , Ben Affleck , Minnie Driver and Stellan Skarsgård ."
1023,It was written by Freddie Mercury for the band 's 1975 album A Night at the Opera .
1024,"Ezra Benjamin Edelman  ( born August 6 , 1974 )  is an American documentary producer and director ."
1025,"He gained national attention as the chief counsel of the Senate Labor Rackets Committee from 1957 to 1959 , where he publicly challenged Teamsters President Jimmy Hoffa over the corrupt practices of its union and authored The Enemy Within , a book about corruption in organized labor ."
1026,"John Kiffmeyer  ( born July 11 , 1969 )  , known professionally in music as Al Sobrante , is an American musician , best known as the former drummer for the punk rock band Green Day ."
1027,"After achieving success as a songwriter for others , Dolly Parton made her album debut in 1967 , with her album Hello , I 'm Dolly ."
1028,"The show follows the fictitious Bluth family , a formerly wealthy and habitually dysfunctional family ."
1029,He became famous as a child actor for his role as Kevin McCallister in the family comedy Home Alone  ( 1990 )  and its sequel Home Alone 2 : Lost in New York  ( 1992 )  .
1030,"Steven Tyler  ( born Steven Victor Tallarico ; March 26 , 1948 )  is an American singer-songwriter , multi-instrumentalist , and former television music competition judge , best known as the lead singer of the Boston-based rock band Aerosmith , in which he also plays the harmonica , and occasional piano and percussion ."
1031,Cena started his professional wrestling career in 1999 with Ultimate Pro Wrestling  ( UPW )  and won the UPW Heavyweight Championship the following year .
1032,"Leroy Jethro Gibbs is a fictional character of the CBS TV series NCIS , portrayed by Mark Harmon ."
1033,"The films are the longest continually running film series of all time and have grossed over $ 7.040 billion in total , making it the fourth-highest-grossing film series to date , which started in 1962 with Dr. No , starring Sean Connery as Bond ."
1034,He has married three times and is the father of five children .
1035,The film was produced by Hitchcock and Sidney Bernstein as the first of their Transatlantic Pictures productions .
1036,"The Eagles are an American rock band formed in Los Angeles in 1971 by Glenn Frey , Don Henley , Bernie Leadon , and Randy Meisner ."
1037,"Directed by Joe Chappelle with a screenplay by Koontz , the film stars Peter O'Toole , Rose McGowan , Joanna Going , Liev Schreiber , Ben Affleck , Nicky Katt , and Clifton Powell ."
1038,"The Silence of the Lambs is a 1991 American horror-thriller film directed by Jonathan Demme and starring Jodie Foster , Anthony Hopkins , and Scott Glenn ."
1039,The Last House on the Left is a 2009 American horror film directed by Dennis Iliadis and written by Carl Ellsworth and Adam Alleca .
1040,"The books have gained worldwide attention , won multiple awards , and sold more than 400 million copies ."
1041,"He has also appeared in a number of films , including the 2006 Academy Award-nominated United 93 , in which his portrayal of Mark Bingham earned him the Boston Society of Film Critics 2006 award for Best Ensemble Cast ."
1042,"The Ring magazine previously ranked Broner as the fifth best boxer in the world , pound for pound , in December 2012 ."
1043,IPT is based on the principle that relationships and life events impact mood and that the reverse is also true .
1044,"She made her Broadway debut in An Evening with Richard Nixon in 1972 and went on to receive Drama Desk Award nominations for the Off-Broadway plays , A Coupla White Chicks Sitting Around Talking  ( 1979 )  and Extremities  ( 1982 )  ."
1045,It is a reboot of the 1981 Canadian slasher film of the same name .
1046,"Zhou served along with Chairman Mao Zedong and was instrumental in the Communist Party 's rise to power , and later in consolidating its control , forming foreign policy , and developing the Chinese economy ."
1047,"The film stars Hugh Jackman as Robert Angier , Christian Bale as Alfred Borden , and David Bowie as Nikola Tesla ."
1048,Many people with anorexia see themselves as overweight even though they are in fact underweight .
1049,The release of the game was promoted with short animated videos to introduce the game 's narrative and each of the characters .
1050,"In March 2012 , he was listed by Forbes magazine as one of the richest Russians with an estimated fortune of $ 1.1 billion ."
1051,The Twilight Saga is a series of five romance fantasy films from Summit Entertainment based on the four novels by American author Stephenie Meyer .
1052,"After starring in telenovelas early in his career , he has appeared in many films , including Y tu mamá también , Dirty Dancing : Havana Nights , Rudo y Cursi and the Star Wars anthology film Rogue One ."
1053,The series was created by Robert Doherty and stars Jonny Lee Miller as Sherlock Holmes and Lucy Liu as Dr. Joan Watson .
1054,The novel won the 1997 Locus Award and was nominated for both the 1997 Nebula Award and the 1997 World Fantasy Award .
1055,"Prison Break is an American television serial drama created by Paul Scheuring , that was broadcast on Fox for four seasons from August 29 , 2005 to May 15 , 2009 , and a fifth season which premiered on April 4 , 2017 ."
1056,It was first broadcast on SoHo on 1 May 2013 .
1057,"LeBron Raymone James  (  [ ləˈbrɒn ]  born December 30 , 1984 )  is an American professional basketball player for the Cleveland Cavaliers of the National Basketball Association  ( NBA )  ."
1058,"The film was Richard Harris 's first starring role , and won him a Best Actor Award at the 1963 Cannes Film Festival ."
1059,Anna Helene Paquin  (  [ ˈpækwɪn ]  born 24 July 1982 )  is a Canadian-born New Zealand actress .
1060,"Lauren Zoe `` Laurie '' Hernandez  ( born June 9 , 2000 )  is an American artistic gymnast ."
1061,The Celtics compete in the National Basketball Association  ( NBA )  as a member of the league 's Eastern Conference Atlantic Division .
1062,"eleveneleven is a record label founded in 2010 by Mike Hamlin , Ellen DeGeneres and her production company , A Very Good Production , in association with longtime affiliate Warner Bros. ."
1063,"Carole King  ( born Carol Joan Klein , February 9 , 1942 )  is an American composer and singer-songwriter ."
1064,He is the son of Hiroo Johar and the acclaimed producer Yash Johar .
1065,He has been featured in a number of documentaries and hosted television shows .
1066,"No fungi , plants , or animals  ( including humans )  are capable of producing vitamin B12 ."
1067,Alexandra Imelda Cecelia Ewen Burke  ( born 25 August 1988 )  is a British singer-songwriter and voice actor .
1068,"It received numerous accolades , including Academy Award nominations for Best Original Screenplay and Best Film Editing ."
1069,"Joanne Rowling ,  (  [ ˈrəʊlɪŋ ]  born 31 July 1965 )  , pen names J. K. Rowling and Robert Galbraith , is a British novelist , screenwriter and film producer best known as the author of the Harry Potter fantasy series ."
1070,It is a major vacation spot that around two million people visit every year .
1071,"Graciosa Island or commonly La Graciosa  (  [ la ɣɾaˈθjosa ]  ; Spanish for `` graceful '' )  is a volcanic island in the Canary Islands of Spain , located 2 km north of the island of Lanzarote across the strait named El Río ."
1072,He won the Academy Award for Best Documentary Feature for directing O.J. : Made in America  ( 2016 )  .
1073,"In Hebrew-language texts , the term lilith or lilit  ( translated as `` night creatures '' , `` night monster '' , `` night hag '' , or `` screech owl '' )  first occurs in a list of animals in Isaiah 34:14 , either in singular or plural form according to variations in the earliest manuscripts ."
1074,"He produced a compilation album titled Dr. Dre Presents the Aftermath in 1996 , and released a solo album titled 2001 in 1999 ."
1075,Fernando Alonso Díaz  ( born 29 July 1981 )  is a Spanish Formula One racing driver and a double World Champion who is currently racing for McLaren-Honda .
1076,"Christopher Brian `` Chris '' Bridges  ( born September 11 , 1977 )  , better known by his stage name Ludacris , is an American hip hop recording artist and actor ."
1077,"After singing in church during her childhood , she pursued a career in gospel music as a teenager ."
1078,"Frank is the debut studio album by English singer and songwriter Amy Winehouse , released on 20 October 2003 by Island Records ."
1079,"Starbucks was founded in Seattle , Washington in 1971 ."
1080,"Jerry Maguire is a 1996 American romantic comedy-drama sports film written , produced and directed by Cameron Crowe , and stars Tom Cruise , Cuba Gooding Jr. and Renée Zellweger ."
1081,Absolute Beginners is a 1986 British rock musical film adapted from Colin MacInnes ' book of the same name about life in late 1950s London .
1082,"Unless otherwise specified , Honorary Award recipients receive the same gold Oscar statuettes received by winners of the competitive Academy Awards ."
1083,"The North Vietnamese army was supported by the Soviet Union , China and other communist allies and the South Vietnamese army was supported by the United States , South Korea , Australia , Thailand and other anti-communist allies ."
1084,The South Wales Valleys  ( Cymoedd De Cymru )  are a number of industrialised valleys in South Wales .
1085,"James Eugene Carrey  (  [ ˈkæri ]  born January 17 , 1962 )  is a Canadian-American actor , comedian , impressionist , screenwriter , and producer ."
1086,"Famous Amsterdam residents include the diarist Anne Frank , artists Rembrandt van Rijn and Vincent van Gogh , and philosopher Baruch Spinoza ."
1087,"Levesque is the Executive Vice President of Talent , Live Events and Creative for WWE , as well as being the founder and senior producer of NXT and the creator of the NXT television series ."
1088,Tokyo Ghoul is an upcoming Japanese dark fantasy action horror film based on the manga series Tokyo Ghoul by Sui Ishida .
1089,"The Backstreet Boys  ( often abbreviated as BSB )  are an American vocal group , formed in Orlando , Florida in 1993 ."
1090,"Gopalkrishna Devdas Gandhi  ( born April 22 , 1946 )  is a retired IAS officer and diplomat , who was the 22nd Governor of West Bengal serving from 2004 to 2009 ."
1091,Not all tumors are cancerous ; benign tumors do not spread to other parts of the body .
1092,"He has since played both leading and supporting roles in films such as the horror comedy fantasy film Beetlejuice  ( 1988 )  , as Jack Ryan in the action thriller The Hunt for Red October  ( 1990 )  , the romantic comedy The Marrying Man  ( 1991 )  , the superhero film The Shadow  ( 1994 )  , and two films directed by Martin Scorsese : the Howard Hughes biopic The Aviator  ( 2004 )  and the neo-noir crime drama The Departed  ( 2006 )  ."
1093,"Following a successful modeling career in New York during the 1970s , Basinger moved to Los Angeles where she began her acting career on television in 1976 ."
1094,She has also appeared in Red Dwarf as Pete Tranter 's sister and Murder in Mind .
1095,"Blink-182  ( often stylized as blink-182 ; pronounced `` blink one eighty two '' )  is an American rock band formed in Poway , California in 1992 ."
1096,The band first gained exposure in 2012 with the releases of their debut studio album Night Visions and its first single `` It 's Time '' .
1097,"Solange Piaget Knowles  (  [ soʊˈlɑːnʒ ]  born June 24 , 1986 )  is an American singer , songwriter , dancer , model and actress ."
1098,He is currently playing a District Attorney named Blake Tower in the Marvel 's series Daredevil .
1099,"In 1997 , MLB `` universally '' retired his uniform number , 42 , across all major league teams ; he was the first pro athlete in any sport to be so honored ."
1100,He 's best known for his slapstick comedy roles in Malayalam cinema and he is the Richest superstar and third highest paid actor of malayalm cinema .
1101,There Will Be Blood is a 2007 American epic historical drama film written and directed by Paul Thomas Anderson and starring Daniel Day-Lewis and Paul Dano .
1102,Jon is portrayed by Kit Harington on the HBO series Game of Thrones .
1103,"Paris , also known as Alexander  ( Ἀλέξανδρος , Aléxandros )  , the son of King Priam and Queen Hecuba of Troy , appears in a number of Greek legends ."
1104,"The release of their fourth studio album saw a decline in sales for the band , though was still fairly successful ."
1105,"He has since played both leading and supporting roles in films such as the horror comedy fantasy film Beetlejuice  ( 1988 )  , as Jack Ryan in the action thriller The Hunt for Red October  ( 1990 )  , the romantic comedy The Marrying Man  ( 1991 )  , the superhero film The Shadow  ( 1994 )  , and two films directed by Martin Scorsese : the Howard Hughes biopic The Aviator  ( 2004 )  and the neo-noir crime drama The Departed  ( 2006 )  ."
1106,Amitabh Harivansh Rai Shrivastava Bachchan  (  [ əmɪˈtaːbʱ ˈbətʃːən ]  ; born 11 October 1942 )  is an Indian film actor .
1107,She has sold over 17.9 million albums in the United States as of 2014 and 50 million albums worldwide as of 2015 .
1108,"Rupert Wyatt  ( born 26 October 1972 )  is an English screenwriter , director , and producer ."
1109,"Judge is the creator of the television series Beavis and Butt-Head  ( 1993 -- 1997 , 2011 )  , co-creator of the television series King of the Hill  ( 1997 -- 2010 )  , The Goode Family  ( 2009 )  , and Silicon Valley  ( 2014 -- present )  ."
1110,"Life After Death is the second and final studio album by American rapper The Notorious B.I.G. , released on March 25 , 1997 , on Bad Boy Records ."
1111,Keneti James Fitzgerald `` KJ '' Apa  ( born 16 June 1997 )  is a New Zealand actor .
1112,"1 )  is a 2014 American superhero film based on the Marvel Comics superhero team of the same name , produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures ."
1113,"Born in Ladera Heights , California , he rose to prominence as the leader and co-founder of the alternative hip hop collective Odd Future and has rapped on and produced songs for nearly every Odd Future release ."
